original_link_id,bus_priority_link_id,original_modes,bus_priority_modes,original_capacity,bus_priority_capacity,original_permlanes,bus_priority_permlanes
syn_bus_connector_000660,busprio_syn_bus_connector_000660,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000753,busprio_syn_bus_connector_000753,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000756,busprio_syn_bus_connector_000756,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000759,busprio_syn_bus_connector_000759,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000760,busprio_syn_bus_connector_000760,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000761,busprio_syn_bus_connector_000761,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000762,busprio_syn_bus_connector_000762,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000763,busprio_syn_bus_connector_000763,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000764,busprio_syn_bus_connector_000764,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000765,busprio_syn_bus_connector_000765,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000766,busprio_syn_bus_connector_000766,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000767,busprio_syn_bus_connector_000767,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000768,busprio_syn_bus_connector_000768,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000769,busprio_syn_bus_connector_000769,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000770,busprio_syn_bus_connector_000770,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000773,busprio_syn_bus_connector_000773,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000774,busprio_syn_bus_connector_000774,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000775,busprio_syn_bus_connector_000775,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000789,busprio_syn_bus_connector_000789,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000792,busprio_syn_bus_connector_000792,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000793,busprio_syn_bus_connector_000793,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000796,busprio_syn_bus_connector_000796,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000813,busprio_syn_bus_connector_000813,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000815,busprio_syn_bus_connector_000815,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000816,busprio_syn_bus_connector_000816,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000825,busprio_syn_bus_connector_000825,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000828,busprio_syn_bus_connector_000828,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000831,busprio_syn_bus_connector_000831,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000832,busprio_syn_bus_connector_000832,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000851,busprio_syn_bus_connector_000851,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000852,busprio_syn_bus_connector_000852,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000853,busprio_syn_bus_connector_000853,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000856,busprio_syn_bus_connector_000856,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000857,busprio_syn_bus_connector_000857,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000858,busprio_syn_bus_connector_000858,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000859,busprio_syn_bus_connector_000859,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000862,busprio_syn_bus_connector_000862,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000872,busprio_syn_bus_connector_000872,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000873,busprio_syn_bus_connector_000873,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000877,busprio_syn_bus_connector_000877,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000884,busprio_syn_bus_connector_000884,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000891,busprio_syn_bus_connector_000891,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000895,busprio_syn_bus_connector_000895,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000898,busprio_syn_bus_connector_000898,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000899,busprio_syn_bus_connector_000899,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000900,busprio_syn_bus_connector_000900,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000903,busprio_syn_bus_connector_000903,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000906,busprio_syn_bus_connector_000906,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000911,busprio_syn_bus_connector_000911,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000914,busprio_syn_bus_connector_000914,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000916,busprio_syn_bus_connector_000916,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000917,busprio_syn_bus_connector_000917,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000918,busprio_syn_bus_connector_000918,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000920,busprio_syn_bus_connector_000920,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000923,busprio_syn_bus_connector_000923,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000926,busprio_syn_bus_connector_000926,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000934,busprio_syn_bus_connector_000934,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000938,busprio_syn_bus_connector_000938,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000951,busprio_syn_bus_connector_000951,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000955,busprio_syn_bus_connector_000955,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000956,busprio_syn_bus_connector_000956,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000957,busprio_syn_bus_connector_000957,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000958,busprio_syn_bus_connector_000958,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000959,busprio_syn_bus_connector_000959,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000960,busprio_syn_bus_connector_000960,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000964,busprio_syn_bus_connector_000964,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000967,busprio_syn_bus_connector_000967,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000970,busprio_syn_bus_connector_000970,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000972,busprio_syn_bus_connector_000972,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_000974,busprio_syn_bus_connector_000974,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001005,busprio_syn_bus_connector_001005,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001006,busprio_syn_bus_connector_001006,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001009,busprio_syn_bus_connector_001009,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001011,busprio_syn_bus_connector_001011,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001012,busprio_syn_bus_connector_001012,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001013,busprio_syn_bus_connector_001013,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001014,busprio_syn_bus_connector_001014,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001015,busprio_syn_bus_connector_001015,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001016,busprio_syn_bus_connector_001016,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001018,busprio_syn_bus_connector_001018,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001021,busprio_syn_bus_connector_001021,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001026,busprio_syn_bus_connector_001026,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001029,busprio_syn_bus_connector_001029,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001030,busprio_syn_bus_connector_001030,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001031,busprio_syn_bus_connector_001031,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001034,busprio_syn_bus_connector_001034,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001038,busprio_syn_bus_connector_001038,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001043,busprio_syn_bus_connector_001043,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001045,busprio_syn_bus_connector_001045,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001059,busprio_syn_bus_connector_001059,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001062,busprio_syn_bus_connector_001062,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001063,busprio_syn_bus_connector_001063,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001064,busprio_syn_bus_connector_001064,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001065,busprio_syn_bus_connector_001065,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001066,busprio_syn_bus_connector_001066,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001067,busprio_syn_bus_connector_001067,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001070,busprio_syn_bus_connector_001070,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001075,busprio_syn_bus_connector_001075,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001078,busprio_syn_bus_connector_001078,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001083,busprio_syn_bus_connector_001083,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001084,busprio_syn_bus_connector_001084,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001089,busprio_syn_bus_connector_001089,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001092,busprio_syn_bus_connector_001092,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001097,busprio_syn_bus_connector_001097,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001100,busprio_syn_bus_connector_001100,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001115,busprio_syn_bus_connector_001115,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001116,busprio_syn_bus_connector_001116,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001121,busprio_syn_bus_connector_001121,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001125,busprio_syn_bus_connector_001125,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001126,busprio_syn_bus_connector_001126,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001127,busprio_syn_bus_connector_001127,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001128,busprio_syn_bus_connector_001128,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001129,busprio_syn_bus_connector_001129,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001130,busprio_syn_bus_connector_001130,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001131,busprio_syn_bus_connector_001131,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001132,busprio_syn_bus_connector_001132,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001137,busprio_syn_bus_connector_001137,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001142,busprio_syn_bus_connector_001142,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001147,busprio_syn_bus_connector_001147,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_connector_001148,busprio_syn_bus_connector_001148,"car,pt",pt,1800.0,3600.0,1.0,1.0
syn_bus_link_000011,busprio_syn_bus_link_000011,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000012,busprio_syn_bus_link_000012,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000013,busprio_syn_bus_link_000013,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000014,busprio_syn_bus_link_000014,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000015,busprio_syn_bus_link_000015,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000016,busprio_syn_bus_link_000016,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000017,busprio_syn_bus_link_000017,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000018,busprio_syn_bus_link_000018,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000019,busprio_syn_bus_link_000019,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000020,busprio_syn_bus_link_000020,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000021,busprio_syn_bus_link_000021,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000022,busprio_syn_bus_link_000022,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000023,busprio_syn_bus_link_000023,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000024,busprio_syn_bus_link_000024,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000025,busprio_syn_bus_link_000025,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000026,busprio_syn_bus_link_000026,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000027,busprio_syn_bus_link_000027,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000028,busprio_syn_bus_link_000028,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000029,busprio_syn_bus_link_000029,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000030,busprio_syn_bus_link_000030,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000031,busprio_syn_bus_link_000031,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000032,busprio_syn_bus_link_000032,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000033,busprio_syn_bus_link_000033,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000034,busprio_syn_bus_link_000034,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000076,busprio_syn_bus_link_000076,pt,pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000077,busprio_syn_bus_link_000077,pt,pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000078,busprio_syn_bus_link_000078,pt,pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000079,busprio_syn_bus_link_000079,pt,pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000112,busprio_syn_bus_link_000112,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000113,busprio_syn_bus_link_000113,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000114,busprio_syn_bus_link_000114,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000115,busprio_syn_bus_link_000115,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000116,busprio_syn_bus_link_000116,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000117,busprio_syn_bus_link_000117,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000118,busprio_syn_bus_link_000118,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000119,busprio_syn_bus_link_000119,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000120,busprio_syn_bus_link_000120,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000121,busprio_syn_bus_link_000121,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000122,busprio_syn_bus_link_000122,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000123,busprio_syn_bus_link_000123,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000124,busprio_syn_bus_link_000124,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000125,busprio_syn_bus_link_000125,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000126,busprio_syn_bus_link_000126,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000127,busprio_syn_bus_link_000127,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000128,busprio_syn_bus_link_000128,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000129,busprio_syn_bus_link_000129,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000130,busprio_syn_bus_link_000130,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000131,busprio_syn_bus_link_000131,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000132,busprio_syn_bus_link_000132,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000133,busprio_syn_bus_link_000133,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000134,busprio_syn_bus_link_000134,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000135,busprio_syn_bus_link_000135,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000136,busprio_syn_bus_link_000136,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000152,busprio_syn_bus_link_000152,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000153,busprio_syn_bus_link_000153,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000154,busprio_syn_bus_link_000154,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000155,busprio_syn_bus_link_000155,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000157,busprio_syn_bus_link_000157,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000158,busprio_syn_bus_link_000158,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000159,busprio_syn_bus_link_000159,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000160,busprio_syn_bus_link_000160,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000161,busprio_syn_bus_link_000161,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000162,busprio_syn_bus_link_000162,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000164,busprio_syn_bus_link_000164,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000165,busprio_syn_bus_link_000165,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000166,busprio_syn_bus_link_000166,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000167,busprio_syn_bus_link_000167,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000168,busprio_syn_bus_link_000168,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000169,busprio_syn_bus_link_000169,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000170,busprio_syn_bus_link_000170,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000171,busprio_syn_bus_link_000171,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000174,busprio_syn_bus_link_000174,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000175,busprio_syn_bus_link_000175,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000176,busprio_syn_bus_link_000176,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000177,busprio_syn_bus_link_000177,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000178,busprio_syn_bus_link_000178,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000179,busprio_syn_bus_link_000179,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000180,busprio_syn_bus_link_000180,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000181,busprio_syn_bus_link_000181,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000182,busprio_syn_bus_link_000182,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000185,busprio_syn_bus_link_000185,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000186,busprio_syn_bus_link_000186,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000187,busprio_syn_bus_link_000187,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000189,busprio_syn_bus_link_000189,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000190,busprio_syn_bus_link_000190,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000191,busprio_syn_bus_link_000191,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000192,busprio_syn_bus_link_000192,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000193,busprio_syn_bus_link_000193,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000194,busprio_syn_bus_link_000194,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000206,busprio_syn_bus_link_000206,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000207,busprio_syn_bus_link_000207,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000208,busprio_syn_bus_link_000208,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000209,busprio_syn_bus_link_000209,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000210,busprio_syn_bus_link_000210,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000211,busprio_syn_bus_link_000211,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000212,busprio_syn_bus_link_000212,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000213,busprio_syn_bus_link_000213,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000214,busprio_syn_bus_link_000214,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000215,busprio_syn_bus_link_000215,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000216,busprio_syn_bus_link_000216,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000217,busprio_syn_bus_link_000217,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000218,busprio_syn_bus_link_000218,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000219,busprio_syn_bus_link_000219,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000220,busprio_syn_bus_link_000220,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000221,busprio_syn_bus_link_000221,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000222,busprio_syn_bus_link_000222,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000223,busprio_syn_bus_link_000223,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000224,busprio_syn_bus_link_000224,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000225,busprio_syn_bus_link_000225,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000226,busprio_syn_bus_link_000226,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000227,busprio_syn_bus_link_000227,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000228,busprio_syn_bus_link_000228,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000229,busprio_syn_bus_link_000229,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000230,busprio_syn_bus_link_000230,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000231,busprio_syn_bus_link_000231,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000232,busprio_syn_bus_link_000232,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000233,busprio_syn_bus_link_000233,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000234,busprio_syn_bus_link_000234,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000235,busprio_syn_bus_link_000235,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000236,busprio_syn_bus_link_000236,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000247,busprio_syn_bus_link_000247,pt,pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000248,busprio_syn_bus_link_000248,pt,pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000249,busprio_syn_bus_link_000249,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000250,busprio_syn_bus_link_000250,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000251,busprio_syn_bus_link_000251,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000252,busprio_syn_bus_link_000252,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000253,busprio_syn_bus_link_000253,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000254,busprio_syn_bus_link_000254,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000255,busprio_syn_bus_link_000255,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000256,busprio_syn_bus_link_000256,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000257,busprio_syn_bus_link_000257,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000258,busprio_syn_bus_link_000258,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000261,busprio_syn_bus_link_000261,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000262,busprio_syn_bus_link_000262,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000263,busprio_syn_bus_link_000263,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000264,busprio_syn_bus_link_000264,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000265,busprio_syn_bus_link_000265,"car,pt",pt,1200.0,3600.0,1.0,1.0
syn_bus_link_000266,busprio_syn_bus_link_000266,"car,pt",pt,1200.0,3600.0,1.0,1.0
