merged_stop_id,source_ids,source_id_count,name,normalized_name,source_types,line_ids,merge_member_count,merge_method,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_2km_buffer,raw_record_count,mode,coord_source
amap_stop_00083,BV09107759,1,金牛山公园(江滨西大道)(公交站),金牛山公园(江滨西大道),lineid_busstop;poi,900000146201;900000254110,1,same_id,119.261467,26.075195,119.2567030300916,26.07833359849569,725731.64166933,2886313.7159192306,True,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00084,BV09107761,1,孟超肝胆医院金山院区西门(公交站),孟超肝胆医院金山院区西门,lineid_busstop;poi,350100010097;350100010098;350100010737;350100010767,1,same_id,119.241533,26.059113,119.23676999607652,26.06224218269741,723767.7717554809,2884496.437972937,True,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00085,BV09108376,1,杨廷(公交站),杨廷,lineid_busstop;poi,350100010733;350100010734,1,same_id,119.340868,26.140068,119.33598150611336,26.14313220608035,733535.4098076463,2893633.380760656,True,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00086,BV09108887,1,鹤林生态公园(西行)(公交站),鹤林生态公园(西行),lineid_busstop;poi,900000094157,1,same_id,119.346506,26.089323,119.34161315056156,26.092344112479488,734199.9174434831,2888016.0666317204,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00087,BV09108888,1,鹤林生态公园(东行)(公交站),鹤林生态公园(东行),lineid_busstop;poi,900000094157,1,same_id,119.34684,26.089184,119.3419465721808,26.092204427624026,734233.5549695365,2888001.18924729,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00088,BV09109142,1,仓山检察院(公交站),仓山检察院,lineid_busstop;poi,350100010329,1,same_id,119.332036,26.042111,119.32717365277462,26.045127401508083,732848.6700114184,2882758.4957015663,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00089,BV09109143,1,雁头(公交站),雁头,lineid_busstop;poi,350100010274;350100010275;350100010280;350100010328;350100010329;350100010330;350100010779;350100010780;900000062588;900000062593,1,same_id,119.341556,26.041001,119.33667574926008,26.04399876681429,733801.9818293252,2882650.4469917347,True,True,11,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00090,BV09109144,1,江边新苑(公交站),江边新苑,lineid_busstop;poi,350100010275;900000062588,1,same_id,119.345241,26.038143,119.34035427928715,26.041132132135942,734175.8723380796,2882339.421304441,True,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00091,BV09109145,1,祥浦苑(公交站),祥浦苑,lineid_busstop;poi,350100010440,1,same_id,119.352062,26.037107,119.3471635936216,26.04008353504371,734859.5386578116,2882235.4818595946,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00092,BV09109146,1,观澜云著C区(公交站),观澜云著C区,lineid_busstop;poi,350100010274,1,same_id,119.346606,26.037066,119.34171693772616,26.04005196507897,734314.4155783543,2882222.185097605,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00093,BV09109147,1,观澜云著B区(公交站),观澜云著B区,lineid_busstop;poi,350100010274;350100010280;350100010779;900000062593,1,same_id,119.347926,26.039017,119.34303447732576,26.042001952392805,734442.4141790413,2882440.61507309,True,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00094,BV09109148,1,观澜云著A区(公交站),观澜云著A区,lineid_busstop;poi,350100010275;350100010328;350100010440;350100010780;900000062588,1,same_id,119.347911,26.039141,119.34301949402786,26.042126062597497,734440.6674147042,2882454.3397461497,True,True,6,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00095,BV09109827,1,雁头路西(公交站),雁头路西,lineid_busstop;poi,350100010274;350100010275;350100010280;350100010328;350100010329;350100010330;350100010779;900000062593,1,same_id,119.33744,26.042102,119.33256734186637,26.045108165158805,733388.5656436528,2882766.0086540827,True,True,9,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00096,BV09110016,1,雁头路东(公交站),雁头路东,lineid_busstop;poi,350100010329;350100010330;350100010440,1,same_id,119.351212,26.03582,119.34631510698505,26.03879710416213,734777.1727344429,2882091.415085434,True,True,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00097,BV09110051,1,江边洲路(公交站),江边洲路,lineid_busstop;poi,350100010274;350100010275;350100010280;350100010328;350100010779;350100010780,1,same_id,119.351607,26.039341,119.34670918005727,26.04231981533239,734809.5958693543,2882482.447372955,True,True,7,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00098,BV09110188,1,金山(公交站),金山,lineid_busstop;poi,900000034476,1,same_id,119.264007,26.042116,119.25924437497292,26.04523116259189,726049.4978574673,2882650.444257978,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00099,BV09111258,1,美墩桥南(公交站),美墩桥南,lineid_busstop;poi,350100010779;350100010780;900000062588;900000062593,1,same_id,119.337844,26.044222,119.3329704199871,26.047228838979187,733424.7065673341,2883001.7034894805,True,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00100,BV09112442,1,附中站(公交站),附中站,lineid_busstop;poi,350100010272;350100010273;350100010325;350100010371;350100010373;900000025642;900000139516;900000139517;900000232440,1,same_id,119.313531,26.042201,119.30870416005487,26.045252419100503,730999.8120747037,2882739.4921549694,True,True,10,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00101,BV09112444,1,对湖(公交站),对湖,lineid_busstop;poi,350100010272;350100010273;350100010325;350100010371;350100010373;900000025642;900000139516;900000139517;900000232440,1,same_id,119.309265,26.040596,119.30444612099552,26.043654023891392,730576.7564563961,2882554.852828193,True,True,10,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00102,BV09113524,1,梅峰宾馆(融侨三区)(公交站),梅峰宾馆(融侨三区),lineid_busstop;poi,350100010202;350100010489,1,same_id,119.279843,26.097657,119.27506367783008,26.100796313559584,727525.3152792242,2888834.5173752904,True,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00103,BV09115776,1,船政(公交站),船政,lineid_busstop;poi,350100010057;350100010058;350100010234;350100010251;350100010397;350100010398;350100010403;350100010404;350100010513;350100010514;350100010738;350100010739;900000076998;900000076999;900000080066;900000080067;900000082325;900000082326;900000122233;900000122234;900000125029;900000125030;900000161271;900000161600;900000161666;900000161667;900000167351;900000167352;900000226061;900000226062;900000228769;900000228770,1,same_id,119.444316,25.99225,119.4394368479379,25.995187514320133,744188.8457607965,2877430.197784976,True,True,33,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00104,BV09116443,1,三高路东(公交站),三高路东,lineid_busstop;poi,350100010019;350100010020;350100010032;350100010117;350100010118;350100010165;350100010166;350100010249;350100010253;350100010312;350100010313;350100010316;350100010317;350100010430;350100010439;350100010440;350100010513;350100010514;900000028087;900000077842;900000077843;900000114300;900000114301;900000175764;900000175765;900000193763;900000193764,1,same_id,119.332126,26.036465,119.32726390603226,26.039477412470376,732868.8735403442,2882132.6331911334,True,True,28,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00105,BV09118748;BV10561554,2,盛天·现代城(前屿村)(公交站),盛天现代城(前屿村),lineid_busstop;poi,350100010049;350100010050;350100010069;350100010070;350100010091;350100010092;350100010139;350100010140;350100010151;350100010152;350100010310;350100010501;350100010502,2,same_name_80m_cluster,119.34965,26.070727,119.34475309979346,26.07373025594537,734551.2031895987,2885959.263431802,True,True,12,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00106,BV09118929,1,员工公寓(公交站),员工公寓,lineid_busstop;poi,900000088960;900000088961,1,same_id,119.145486,26.141055,119.1405594719572,26.14409803759856,713990.8374207219,2893403.82984978,True,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00107,BV09120406,1,榕璟(公交站),榕璟,lineid_busstop;poi,900000195944;900000195945,1,same_id,119.118581,26.135223,119.1136180014118,26.138228365922966,711307.3268152081,2892709.4244796084,False,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00108,BV09120407,1,闽越水镇(公交站),闽越水镇,lineid_busstop;poi,900000195944;900000195945,1,same_id,119.117059,26.131057,119.11209501971652,26.13405848383431,711162.5307920033,2892244.95896981,False,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00109,BV09120409,1,荷洋(古祥居)(公交站),荷洋(古祥居),lineid_busstop;poi,900000160846;900000242915,1,same_id,119.149409,26.104654,119.14449237900008,26.10768010736311,714450.6533603995,2889375.4452406988,False,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00110,BV09120854,1,义井公交总站(公交站),义井公交总站,lineid_busstop;poi,350100010095;350100010096;350100010173;350100010174;350100010619;350100010620;900000071234;900000071235;900000106362;900000106363,1,same_id,119.293178,26.118292,119.28837998181837,26.121427746972703,728817.2880674204,2891143.830662691,True,True,11,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00111,BV09121212,1,三江口地铁站(公交站),三江口地铁站,lineid_busstop;poi,900000042667;900000042668;900000157702;900000157703,1,same_id,119.425458,25.979249,119.42054358498255,25.982150429579274,742323.6784343738,2875950.436136788,True,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00112,BV09121213,1,下洋地铁站(公交站),下洋地铁站,lineid_busstop;poi,900000157702;900000157703,1,same_id,119.421059,25.98406,119.41613828132029,25.98696057381349,741872.6423421694,2876475.2591756154,True,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00113,BV09123250,1,东水路口(公交站),东水路口,lineid_busstop;poi,350100010021;350100010022;350100010025;350100010026;350100010047;350100010048;350100010073;350100010074;350100010109;350100010110;350100010168;350100010288;350100010289;350100010304;350100010305;350100010335;350100010336;350100010354;350100010355;350100010742;350100010743;900000049875;900000106362;900000106363,1,same_id,119.314544,26.087588,119.30971184817952,26.09066791445117,731011.4813208269,2887773.3308005254,True,True,25,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00114,BV09126960,1,葫芦阵地铁站C口(公交站),葫芦阵地铁站C口,lineid_busstop;poi,900000103911,1,same_id,119.343972,26.016703,119.33908918236098,26.01967987528193,734091.8521300101,2879960.212024425,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00115,BV09134084,1,江山铭著(公交站),江山铭著,lineid_busstop;poi,350100010623;900000069611;900000125547;900000166343,1,same_id,119.228852,26.093278,119.22407795758858,26.09642301757407,722432.998291116,2888261.8192261434,True,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00116,BV09135153,1,福新公交总站(公交站),福新公交总站,lineid_busstop;poi,900000097540,1,same_id,119.358695,26.0819,119.35378272324328,26.084895824752536,735432.4151854434,2887212.7310123187,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00117,BV09137262,1,十八中象园分校南门(公交站),十八中象园分校南门,lineid_busstop;poi,900000141450;900000141451,1,same_id,119.326946,26.061984,119.3220919936869,26.06502349464744,732300.7799632434,2884953.9324576347,True,True,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00118,BV09139921,1,竹屿地铁站B口(公交站),竹屿地铁站B口,lineid_busstop;poi,350100010321;900000146903;900000219146,1,same_id,119.33652,26.09315,119.33164521757516,26.096191982746983,733194.9834811551,2888424.5191472936,True,True,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00119,BV09139922,1,省行政学院上街校区北门(公交站),省行政学院上街校区北门,lineid_busstop;poi,900000122012;900000122013;900000204650;900000204651,1,same_id,119.199198,26.095093,119.19438222859893,26.098202881463823,719458.8623146691,2888408.6060709865,False,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00120,BV09142153,1,竹屿地铁站(公交站),竹屿地铁站,lineid_busstop;poi,350100010320;350100010321;900000079599;900000133373;900000219138;900000219144;900000219146;900000219148,1,same_id,119.339169,26.092956,119.33428924274835,26.095992891299115,733459.9063713271,2888407.2000388354,True,True,9,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00121,BV09144640,1,行政服务中心(县税务局)(公交站),行政服务中心(县税务局),lineid_busstop;poi,900000042976,1,same_id,119.144119,26.137178,119.13919036109222,26.14021638548266,713861.0067164755,2892971.514224329,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00122,BV09148286,1,龙台路东(公交站),龙台路东,lineid_busstop;poi,900000122012;900000122013;900000204650;900000204651,1,same_id,119.201557,26.094561,119.196745480846,26.097674266676865,719696.2695332891,2888354.0253304383,False,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00123,BV09148287,1,西园公交总站(公交站),西园公交总站,lineid_busstop;poi,350100010266;350100010267;350100010427;350100010428,1,same_id,119.32141,26.118739,119.31656241838007,26.12182643747997,731635.4310223311,2891237.9079863057,True,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00124,BV09151261,1,清华附中福州学校西门(公交站),清华附中福州学校西门,lineid_busstop;poi,350100010224,1,same_id,119.375709,26.018395,119.37078068719364,26.0213257003,737261.2827754625,2880199.812228204,True,True,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00125,BV09154582,1,孟超肝胆医院西洪院区(鸡角弄)(公交站),孟超肝胆医院西洪院区(鸡角弄),lineid_busstop;poi,350100010072;350100010097;350100010109;350100010110;350100010114;350100010207;900000146212,1,same_id,119.280348,26.083883,119.2755691614925,26.08701268291275,727602.5772262481,2887308.188117829,True,True,8,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00126,BV09154720,1,市妇幼保健院门诊楼(公交站),市妇幼保健院门诊楼,lineid_busstop;poi,350100010503;350100010509;900000175768;900000175769,1,same_id,119.289764,26.021166,119.28497815249884,26.02424189051334,728665.8692516291,2880369.730594818,True,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
