"person_id","pt_no_transit_route_lines","pt_no_stop_lines"
"hk_person_03263165","1","1"
"hk_person_03263166","1","1"
"hk_person_03263170","1","1"
"hk_person_03263171","1","1"
"hk_person_03263172","1","1"
"hk_person_03263296","1","1"
"hk_person_03263297","1","1"
"hk_person_03263319","1","1"
"hk_person_03263320","1","1"
"hk_person_03263406","1","1"
"hk_person_03263407","1","1"
"hk_person_03263414","1","1"
"hk_person_03263498","1","1"
"hk_person_03263501","1","1"
"hk_person_03263506","1","1"
"hk_person_03263507","1","1"
"hk_person_03263522","1","1"
"hk_person_03263523","1","1"
"hk_person_03263524","1","1"
"hk_person_03263525","1","1"
"hk_person_03263526","1","1"
"hk_person_03263687","1","1"
"hk_person_03263688","1","1"
"hk_person_03263691","1","1"
"hk_person_03263706","1","1"
"hk_person_03263707","1","1"
"hk_person_03263708","1","1"
"hk_person_03263710","1","1"
"hk_person_03263781","1","1"
"hk_person_03263831","1","1"
"hk_person_03263832","1","1"
"hk_person_03263834","1","1"
"hk_person_03263861","1","1"
"hk_person_03263864","1","1"
"hk_person_03263865","1","1"
"hk_person_03263866","1","1"
"hk_person_03263878","1","1"
"hk_person_03263880","1","1"
"hk_person_03263881","1","1"
"hk_person_03263882","1","1"
"hk_person_03263916","1","1"
"hk_person_03263917","1","1"
"hk_person_03263979","1","1"
"hk_person_03264019","1","1"
"hk_person_03264049","1","1"
"hk_person_03264324","1","1"
"hk_person_03264327","1","1"
"hk_person_03264380","1","1"
"hk_person_03264381","1","1"
"hk_person_03264382","1","1"
"hk_person_03264383","1","1"
"hk_person_03264384","1","1"
"hk_person_03264386","1","1"
"hk_person_03264388","1","1"
"hk_person_03264408","1","1"
"hk_person_03264409","1","1"
"hk_person_03264410","1","1"
"hk_person_03264412","1","1"
"hk_person_03264413","1","1"
"hk_person_03264483","1","1"
"hk_person_03264566","1","1"
"hk_person_03264567","1","1"
"hk_person_03264568","1","1"
"hk_person_03264590","1","1"
"hk_person_03264609","1","1"
"hk_person_03264610","1","1"
"hk_person_03264643","1","1"
"hk_person_03264644","1","1"
"hk_person_03264719","1","1"
"hk_person_03264796","1","1"
"hk_person_03264813","1","1"
"hk_person_03264814","1","1"
"hk_person_03264815","1","1"
"hk_person_03264816","1","1"
"hk_person_03264817","1","1"
"hk_person_03264818","1","1"
"hk_person_03264852","1","1"
"hk_person_03264854","1","1"
"hk_person_03264855","1","1"
"hk_person_03264862","1","1"
"hk_person_03264864","1","1"
"hk_person_03265022","1","1"
"hk_person_03265023","1","1"
"hk_person_03265096","1","1"
"hk_person_03265097","1","1"
"hk_person_03265098","1","1"
"hk_person_03265099","1","1"
"hk_person_03265116","1","1"
"hk_person_03265117","1","1"
"hk_person_03265134","1","1"
"hk_person_03265136","1","1"
"hk_person_03265156","1","1"
"hk_person_03265243","1","1"
"hk_person_03265244","1","1"
"hk_person_03265279","1","1"
"hk_person_03265336","1","1"
"hk_person_03265424","1","1"
"hk_person_03265507","1","1"
"hk_person_03265594","1","1"
"hk_person_03265690","1","1"
"hk_person_03265691","1","1"
"hk_person_03265693","1","1"
"hk_person_03265720","1","1"
"hk_person_03265722","1","1"
"hk_person_03265768","1","1"
"hk_person_03265769","1","1"
"hk_person_03265821","1","1"
"hk_person_03265823","1","1"
"hk_person_03265934","1","1"
"hk_person_03266023","1","1"
"hk_person_03266024","1","1"
"hk_person_03266059","1","1"
"hk_person_03266075","1","1"
"hk_person_03266076","1","1"
"hk_person_03266077","1","1"
"hk_person_03266206","1","1"
"hk_person_03266207","1","1"
"hk_person_03266275","1","1"
"hk_person_03266276","1","1"
"hk_person_03266281","1","1"
"hk_person_03266282","1","1"
"hk_person_03266283","1","1"
"hk_person_03266284","1","1"
"hk_person_03266286","1","1"
"hk_person_03266307","1","1"
"hk_person_03266308","1","1"
"hk_person_03266309","1","1"
"hk_person_03266310","1","1"
"hk_person_03266353","1","1"
"hk_person_03266426","1","1"
"hk_person_03266462","1","1"
"hk_person_03266463","1","1"
"hk_person_03266489","1","1"
"hk_person_03266490","1","1"
"hk_person_03266491","1","1"
"hk_person_03266492","1","1"
"hk_person_03266493","1","1"
"hk_person_03266514","1","1"
"hk_person_03266518","1","1"
"hk_person_03266566","1","1"
"hk_person_03266567","1","1"
"hk_person_03266568","1","1"
"hk_person_03266612","1","1"
"hk_person_03266613","1","1"
"hk_person_03266819","1","1"
"hk_person_03266820","1","1"
"hk_person_03266833","1","1"
"hk_person_03266835","1","1"
"hk_person_03266850","1","1"
"hk_person_03266851","1","1"
"hk_person_03266901","1","1"
"hk_person_03266963","1","1"
"hk_person_03266990","1","1"
"hk_person_03266993","1","1"
"hk_person_03267009","1","1"
"hk_person_03267010","1","1"
"hk_person_03267042","1","1"
"hk_person_03267050","1","1"
"hk_person_03267051","1","1"
"hk_person_03267084","1","1"
"hk_person_03267085","1","1"
"hk_person_03267091","1","1"
"hk_person_03267205","1","1"
"hk_person_03267248","1","1"
"hk_person_03267322","1","1"
"hk_person_03267323","1","1"
"hk_person_03267324","1","1"
"hk_person_03267327","1","1"
"hk_person_03267363","1","1"
"hk_person_03267419","1","1"
"hk_person_03267420","1","1"
"hk_person_03267421","1","1"
"hk_person_03267444","1","1"
"hk_person_03267489","1","1"
"hk_person_03267490","1","1"
"hk_person_03267601","1","1"
"hk_person_03267651","1","1"
"hk_person_03267668","1","1"
"hk_person_03267682","1","1"
"hk_person_03267683","1","1"
"hk_person_03267756","1","1"
"hk_person_03267757","1","1"
"hk_person_03267759","1","1"
"hk_person_03268023","1","1"
"hk_person_03268024","1","1"
"hk_person_03268042","1","1"
"hk_person_03268043","1","1"
"hk_person_03268052","1","1"
"hk_person_03268053","1","1"
"hk_person_03268095","1","1"
"hk_person_03268138","1","1"
"hk_person_03268139","1","1"
"hk_person_03268165","1","1"
"hk_person_03268166","1","1"
"hk_person_03268167","1","1"
"hk_person_03268182","1","1"
"hk_person_03268314","1","1"
"hk_person_03268315","1","1"
"hk_person_03268316","1","1"
"hk_person_03268338","1","1"
"hk_person_03268354","1","1"
"hk_person_03268355","1","1"
"hk_person_03268356","1","1"
"hk_person_03268447","1","1"
"hk_person_03268448","1","1"
"hk_person_03268521","1","1"
"hk_person_03268522","1","1"
"hk_person_03268523","1","1"
"hk_person_03268576","1","1"
"hk_person_03268621","1","1"
"hk_person_03268622","1","1"
"hk_person_03268653","1","1"
"hk_person_03268654","1","1"
"hk_person_03268701","1","1"
"hk_person_03268759","1","1"
"hk_person_03268761","1","1"
"hk_person_03268763","1","1"
"hk_person_03268846","1","1"
"hk_person_03268978","1","1"
"hk_person_03268980","1","1"
"hk_person_03269034","1","1"
"hk_person_03269046","1","1"
"hk_person_03269047","1","1"
"hk_person_03269048","1","1"
"hk_person_03269049","1","1"
"hk_person_03269057","1","1"
"hk_person_03269210","1","1"
"hk_person_03269236","1","1"
"hk_person_03269237","1","1"
"hk_person_03269264","1","1"
"hk_person_03269396","1","1"
"hk_person_03269430","1","1"
"hk_person_03269446","1","1"
"hk_person_03269488","1","1"
"hk_person_03269496","1","1"
"hk_person_03269513","1","1"
"hk_person_03269514","1","1"
"hk_person_03269589","1","1"
"hk_person_03269627","1","1"
"hk_person_03269683","1","1"
"hk_person_03269684","1","1"
"hk_person_03269685","1","1"
"hk_person_03269729","1","1"
"hk_person_03269730","1","1"
"hk_person_03269731","1","1"
"hk_person_03269745","1","1"
"hk_person_03269812","1","1"
"hk_person_03269813","1","1"
"hk_person_03269814","1","1"
"hk_person_03269823","1","1"
"hk_person_03269929","1","1"
"hk_person_03269930","1","1"
"hk_person_03269932","1","1"
"hk_person_03269957","1","1"
"hk_person_03269958","1","1"
"hk_person_03270130","1","1"
"hk_person_03270213","1","1"
"hk_person_03270274","1","1"
"hk_person_03270275","1","1"
"hk_person_03270276","1","1"
"hk_person_03270277","1","1"
"hk_person_03270278","1","1"
"hk_person_03270698","1","1"
"hk_person_03270699","1","1"
"hk_person_03270758","1","1"
"hk_person_03270759","1","1"
"hk_person_03270801","1","1"
"hk_person_03270857","1","1"
"hk_person_03270863","1","1"
"hk_person_03270881","1","1"
"hk_person_03270905","1","1"
"hk_person_03271041","1","1"
"hk_person_03271059","1","1"
"hk_person_03271060","1","1"
"hk_person_03271237","1","1"
"hk_person_03271238","1","1"
"hk_person_03271254","1","1"
"hk_person_03271269","1","1"
"hk_person_03271272","1","1"
"hk_person_03271279","1","1"
"hk_person_03271280","1","1"
"hk_person_03271348","1","1"
"hk_person_03271349","1","1"
"hk_person_03271392","1","1"
"hk_person_03271433","1","1"
"hk_person_03271434","1","1"
"hk_person_03271435","1","1"
"hk_person_03271436","1","1"
"hk_person_03271440","1","1"
"hk_person_03271489","1","1"
"hk_person_03271572","1","1"
"hk_person_03271573","1","1"
"hk_person_03271575","1","1"
"hk_person_03271585","1","1"
"hk_person_03271586","1","1"
"hk_person_03271587","1","1"
"hk_person_03271692","1","1"
"hk_person_03271719","1","1"
"hk_person_03271720","1","1"
"hk_person_03271721","1","1"
"hk_person_03271902","1","1"
"hk_person_03271903","1","1"
"hk_person_03271937","1","1"
"hk_person_03271961","1","1"
"hk_person_03271963","1","1"
"hk_person_03271969","1","1"
"hk_person_03272039","1","1"
"hk_person_03272040","1","1"
"hk_person_03272078","1","1"
"hk_person_03272079","1","1"
"hk_person_03272168","1","1"
"hk_person_03272169","1","1"
"hk_person_03272183","1","1"
"hk_person_03272186","1","1"
"hk_person_03272187","1","1"
"hk_person_03272204","1","1"
"hk_person_03272205","1","1"
"hk_person_03272206","1","1"
"hk_person_03272225","1","1"
"hk_person_03272226","1","1"
"hk_person_03272227","1","1"
"hk_person_03272228","1","1"
"hk_person_03272270","1","1"
"hk_person_03272271","1","1"
"hk_person_03272272","1","1"
"hk_person_03272284","1","1"
"hk_person_03272542","1","1"
"hk_person_03272543","1","1"
"hk_person_03272544","1","1"
"hk_person_03272623","1","1"
"hk_person_03272624","1","1"
"hk_person_03272625","1","1"
"hk_person_03272792","1","1"
"hk_person_03272794","1","1"
"hk_person_03272840","1","1"
"hk_person_03272843","1","1"
"hk_person_03272844","1","1"
"hk_person_03272918","1","1"
"hk_person_03272946","1","1"
"hk_person_03273002","1","1"
"hk_person_03273061","1","1"
"hk_person_03273063","1","1"
"hk_person_03273069","1","1"
"hk_person_03273134","1","1"
"hk_person_03273135","1","1"
"hk_person_03273294","1","1"
"hk_person_03273296","1","1"
"hk_person_03273379","1","1"
"hk_person_03273433","1","1"
"hk_person_03273434","1","1"
"hk_person_03273435","1","1"
"hk_person_03273436","1","1"
"hk_person_03273437","1","1"
"hk_person_03273451","1","1"
"hk_person_03273452","1","1"
"hk_person_03273457","1","1"
"hk_person_03273473","1","1"
"hk_person_03273543","1","1"
"hk_person_03273544","1","1"
"hk_person_03273545","1","1"
"hk_person_03273619","1","1"
"hk_person_03273809","1","1"
"hk_person_03273810","1","1"
"hk_person_03273811","1","1"
"hk_person_03273836","1","1"
"hk_person_03273837","1","1"
"hk_person_03273882","1","1"
"hk_person_03273920","1","1"
"hk_person_03273921","1","1"
"hk_person_03274050","1","1"
"hk_person_03274089","1","1"
"hk_person_03274136","1","1"
"hk_person_03274154","1","1"
"hk_person_03274155","1","1"
"hk_person_03274166","1","1"
"hk_person_03274167","1","1"
"hk_person_03274168","1","1"
"hk_person_03274169","1","1"
"hk_person_03274170","1","1"
"hk_person_03274173","1","1"
"hk_person_03274191","1","1"
"hk_person_03274192","1","1"
"hk_person_03274253","1","1"
"hk_person_03274265","1","1"
"hk_person_03274395","1","1"
"hk_person_03274397","1","1"
"hk_person_03274460","1","1"
"hk_person_03274461","1","1"
"hk_person_03274493","1","1"
"hk_person_03274555","1","1"
"hk_person_03274582","1","1"
"hk_person_03274583","1","1"
"hk_person_03274723","1","1"
"hk_person_03274724","1","1"
"hk_person_03274725","1","1"
"hk_person_03274770","1","1"
"hk_person_03274795","1","1"
"hk_person_03274796","1","1"
"hk_person_03274814","1","1"
"hk_person_03274961","1","1"
"hk_person_03275026","1","1"
"hk_person_03275071","1","1"
"hk_person_03275194","1","1"
"hk_person_03275195","1","1"
"hk_person_03275311","1","1"
"hk_person_03275390","1","1"
"hk_person_03275391","1","1"
"hk_person_03275392","1","1"
"hk_person_03275430","1","1"
"hk_person_03275431","1","1"
"hk_person_03275443","1","1"
"hk_person_03275444","1","1"
"hk_person_03275483","1","1"
"hk_person_03275500","1","1"
"hk_person_03275501","1","1"
"hk_person_03275524","1","1"
"hk_person_03275525","1","1"
"hk_person_03275555","1","1"
"hk_person_03275598","1","1"
"hk_person_03275845","1","1"
"hk_person_03275846","1","1"
"hk_person_03275871","1","1"
"hk_person_03275872","1","1"
"hk_person_03275873","1","1"
"hk_person_03275902","1","1"
"hk_person_03275903","1","1"
"hk_person_03275919","1","1"
"hk_person_03275920","1","1"
"hk_person_03275921","1","1"
"hk_person_03275922","1","1"
"hk_person_03275954","1","1"
"hk_person_03276021","1","1"
"hk_person_03276043","1","1"
"hk_person_03276052","1","1"
"hk_person_03276053","1","1"
"hk_person_03276056","1","1"
"hk_person_03276080","1","1"
"hk_person_03276081","1","1"
"hk_person_03276083","1","1"
"hk_person_03276091","1","1"
"hk_person_03276106","1","1"
"hk_person_03276119","1","1"
"hk_person_03276173","1","1"
"hk_person_03276177","1","1"
"hk_person_03276189","1","1"
"hk_person_03276190","1","1"
"hk_person_03276197","1","1"
"hk_person_03276198","1","1"
"hk_person_03276199","1","1"
"hk_person_03276242","1","1"
"hk_person_03276278","1","1"
"hk_person_03276296","1","1"
"hk_person_03276348","1","1"
"hk_person_03276400","1","1"
"hk_person_03276401","1","1"
"hk_person_03276451","1","1"
"hk_person_03276528","1","1"
"hk_person_03276644","1","1"
"hk_person_03276646","1","1"
"hk_person_03276691","1","1"
"hk_person_03276692","1","1"
"hk_person_03276693","1","1"
"hk_person_03276735","1","1"
"hk_person_03276800","1","1"
"hk_person_03276826","1","1"
"hk_person_03276853","1","1"
"hk_person_03276871","1","1"
"hk_person_03276872","1","1"
"hk_person_03276874","1","1"
"hk_person_03276938","1","1"
"hk_person_03276965","1","1"
"hk_person_03276966","1","1"
"hk_person_03276979","1","1"
"hk_person_03277003","1","1"
"hk_person_03277004","1","1"
"hk_person_03277010","1","1"
"hk_person_03277036","1","1"
"hk_person_03277039","1","1"
"hk_person_03277133","1","1"
"hk_person_03277254","1","1"
"hk_person_03277293","1","1"
"hk_person_03277295","1","1"
"hk_person_03277391","1","1"
"hk_person_03277464","1","1"
"hk_person_03277466","1","1"
"hk_person_03277491","1","1"
"hk_person_03277499","1","1"
"hk_person_03277550","1","1"
"hk_person_03277609","1","1"
"hk_person_03277654","1","1"
"hk_person_03277656","1","1"
"hk_person_03277731","1","1"
"hk_person_03277732","1","1"
"hk_person_03277733","1","1"
"hk_person_03277755","1","1"
"hk_person_03277756","1","1"
"hk_person_03277758","1","1"
"hk_person_03277759","1","1"
"hk_person_03277840","1","1"
"hk_person_03277841","1","1"
"hk_person_03277870","1","1"
"hk_person_03277872","1","1"
"hk_person_03277892","1","1"
"hk_person_03277906","1","1"
"hk_person_03277907","1","1"
"hk_person_03277908","1","1"
"hk_person_03277959","1","1"
"hk_person_03277960","1","1"
"hk_person_03277961","1","1"
"hk_person_03278157","1","1"
"hk_person_03278158","1","1"
"hk_person_03278159","1","1"
"hk_person_03278208","1","1"
"hk_person_03278209","1","1"
"hk_person_03278222","1","1"
"hk_person_03278238","1","1"
"hk_person_03278370","1","1"
"hk_person_03278392","1","1"
"hk_person_03278393","1","1"
"hk_person_03278394","1","1"
"hk_person_03278456","1","1"
"hk_person_03278457","1","1"
"hk_person_03278466","1","1"
"hk_person_03278467","1","1"
"hk_person_03278468","1","1"
"hk_person_03278590","1","1"
"hk_person_03278624","1","1"
"hk_person_03278662","1","1"
"hk_person_03278663","1","1"
"hk_person_03278690","1","1"
"hk_person_03278716","1","1"
"hk_person_03278717","1","1"
"hk_person_03278753","1","1"
"hk_person_03278830","1","1"
"hk_person_03278857","1","1"
"hk_person_03278877","1","1"
"hk_person_03278879","1","1"
"hk_person_03278880","1","1"
"hk_person_03279016","1","1"
"hk_person_03279017","1","1"
"hk_person_03279019","1","1"
"hk_person_03279020","1","1"
"hk_person_03279021","1","1"
"hk_person_03279022","1","1"
"hk_person_03279023","1","1"
"hk_person_03279085","1","1"
"hk_person_03279116","1","1"
"hk_person_03279152","1","1"
"hk_person_03279153","1","1"
"hk_person_03279172","1","1"
"hk_person_03279173","1","1"
"hk_person_03279176","1","1"
"hk_person_03279452","1","1"
"hk_person_03279453","1","1"
"hk_person_03279472","1","1"
"hk_person_03279531","1","1"
"hk_person_03279532","1","1"
"hk_person_03279669","1","1"
"hk_person_03279670","1","1"
"hk_person_03279671","1","1"
"hk_person_03279672","1","1"
"hk_person_03279674","1","1"
"hk_person_03279688","1","1"
"hk_person_03279689","1","1"
"hk_person_03279889","1","1"
"hk_person_03279891","1","1"
"hk_person_03279895","1","1"
"hk_person_03279906","1","1"
"hk_person_03279907","1","1"
"hk_person_03279908","1","1"
"hk_person_03279959","1","1"
"hk_person_03279960","1","1"
"hk_person_03280005","1","1"
"hk_person_03280035","1","1"
"hk_person_03280172","1","1"
"hk_person_03280284","1","1"
"hk_person_03280285","1","1"
"hk_person_03280298","1","1"
"hk_person_03280299","1","1"
"hk_person_03280300","1","1"
"hk_person_03280323","1","1"
"hk_person_03280324","1","1"
"hk_person_03280325","1","1"
"hk_person_03280353","1","1"
"hk_person_03280506","1","1"
"hk_person_03280583","1","1"
"hk_person_03280584","1","1"
"hk_person_03280600","1","1"
"hk_person_03280601","1","1"
"hk_person_03280602","1","1"
"hk_person_03280684","1","1"
"hk_person_03280685","1","1"
"hk_person_03280686","1","1"
"hk_person_03280789","1","1"
"hk_person_03280883","1","1"
"hk_person_03280891","1","1"
"hk_person_03280892","1","1"
"hk_person_03280899","1","1"
"hk_person_03280900","1","1"
"hk_person_03280901","1","1"
"hk_person_03280913","1","1"
"hk_person_03280914","1","1"
"hk_person_03280915","1","1"
"hk_person_03280917","1","1"
"hk_person_03280935","1","1"
"hk_person_03280936","1","1"
"hk_person_03281163","1","1"
"hk_person_03281164","1","1"
"hk_person_03281165","1","1"
"hk_person_03281236","1","1"
"hk_person_03281241","1","1"
"hk_person_03281302","1","1"
"hk_person_03281303","1","1"
"hk_person_03281342","1","1"
"hk_person_03281344","1","1"
"hk_person_03281360","1","1"
"hk_person_03281428","1","1"
"hk_person_03281479","1","1"
"hk_person_03281507","1","1"
"hk_person_03281595","1","1"
"hk_person_03281597","1","1"
