"person_id","taxi_ordinal","hk_taxi_main_trip_index","plan_element_index","departure_time_seconds","preceding_leg_modes","fare_hkd","taxi_type","classification_source","observed_departure","observed_arrival","missing_attribution"
"hk_collective_002593","1","1","3","49010.0","taxi","45.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002593","2","2","5","55910.0","taxi|taxi","119.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002615","0","2","5","62438.0","pt|pt","43.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002615","1","3","7","73838.0","pt|pt|taxi","45.8","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002649","0","2","5","60681.0","pt|pt","183.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002649","1","3","7","67281.0","pt|pt|taxi","186.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002674","0","2","5","69770.0","pt|pt","220.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002674","1","3","7","76670.0","pt|pt|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002674","2","4","9","86270.0","pt|pt|taxi|taxi","161.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002675","0","0","1","49878.0","","269.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002675","1","1","3","56778.0","taxi","267.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002715","0","0","1","43670.0","","37.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002715","1","1","3","51470.0","taxi","37.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002721","0","2","5","70866.0","pt|pt","52.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002721","1","3","7","77466.0","pt|pt|taxi","47.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002728","0","0","1","31205.0","","43.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_002728","1","1","3","69325.0","taxi","43.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_002733","0","0","1","41813.0","","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002733","1","1","3","48713.0","taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002735","0","2","5","71147.0","walk|walk","66.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002735","1","3","7","82547.0","walk|walk|taxi","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_002859","0","2","5","65414.0","pt|pt","281.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002859","1","3","7","76814.0","pt|pt|taxi","282.7","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002887","0","2","5","57771.0","pt|pt","112.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002887","1","3","7","69171.0","pt|pt|taxi","58.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002940","0","2","5","65154.0","pt|pt","79.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002940","1","3","7","76554.0","pt|pt|taxi","98.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_002975","0","0","1","24015.0","","45.8","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_002975","1","1","3","57661.0","taxi","60.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003000","0","0","1","29606.0","","141.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003000","1","1","3","70628.0","taxi","144.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003020","0","0","1","38157.0","","103.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003020","1","1","3","45957.0","taxi","110.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003060","0","2","5","65705.0","pt|pt","157.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003060","1","3","7","72605.0","pt|pt|taxi","68.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003060","2","4","9","79505.0","pt|pt|taxi|taxi","117.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003080","0","0","1","47097.0","","119.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003080","1","1","3","56697.0","taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003098","0","0","1","44488.0","","113.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003098","1","1","3","55888.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003098","2","2","5","62488.0","taxi|taxi","106.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003104","0","0","1","54073.0","","62.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003104","1","1","3","60673.0","taxi","151.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003104","2","2","5","67573.0","taxi|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003190","0","0","1","47053.0","","52.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003190","1","1","3","53953.0","taxi","185.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003190","2","2","5","60553.0","taxi|taxi","164.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003229","0","2","5","68958.0","pt|pt","71.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003229","1","3","7","80358.0","pt|pt|taxi","73.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003259","0","2","5","66444.0","walk|walk","122.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003259","1","3","7","77844.0","walk|walk|taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003259","2","4","9","84444.0","walk|walk|taxi|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003276","0","2","5","73408.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003276","1","3","7","80008.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003286","0","0","1","34058.0","","60.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003286","1","1","3","43658.0","taxi","66.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003297","0","0","1","38301.0","","41.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003297","1","1","3","49701.0","taxi","81.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003333","0","0","1","37963.0","","62.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003333","1","1","3","44863.0","taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003333","2","2","5","56263.0","taxi|taxi","110.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003357","0","0","1","39748.0","","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003357","1","1","3","46648.0","taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003373","0","0","1","55340.0","","103.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003373","1","1","3","63140.0","taxi","112.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003390","0","0","1","27047.0","","52.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003390","1","1","3","56783.0","taxi","54.2","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003461","0","2","5","64588.0","pt|pt","129.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003461","1","3","7","74188.0","pt|pt|taxi","169.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003461","2","4","9","85588.0","pt|pt|taxi|taxi","182.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003472","0","0","1","35815.0","","126.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003472","1","1","3","42715.0","taxi","60.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003472","2","2","5","52315.0","taxi|taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003504","0","0","1","54473.0","","75.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003504","1","1","3","61373.0","taxi","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003520","0","0","1","35159.0","","126.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003520","1","1","3","44759.0","taxi","96.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003520","2","2","5","52559.0","taxi|taxi","87.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003524","0","0","1","40752.0","","151.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003524","1","1","3","52152.0","taxi","152.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003612","0","2","5","67861.0","pt|pt","115.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003612","1","3","7","79261.0","pt|pt|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_collective_003640","0","0","1","40517.0","","211.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003640","1","1","3","47417.0","taxi","210.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003676","0","0","1","25989.0","","117.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003676","1","1","3","55213.0","taxi","115.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003684","0","0","1","31440.0","","116.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003684","1","1","3","61667.0","taxi","115.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003701","0","0","1","26929.0","","117.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003701","1","1","3","60899.0","taxi","115.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003710","0","0","1","29842.0","","119.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003710","1","1","3","64295.0","taxi","122.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003726","0","0","1","39812.0","","103.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003726","1","1","3","47612.0","taxi","105.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003746","0","0","1","47052.0","","133.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003746","1","1","3","53652.0","taxi","133.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003760","0","0","1","27421.0","","109.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003760","1","1","3","66478.0","taxi","119.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003765","0","0","1","36610.0","","43.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003765","1","1","3","48010.0","taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003765","2","2","5","54910.0","taxi|taxi","129.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003900","0","0","1","32067.0","","155.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003900","1","1","3","41667.0","taxi","151.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_collective_003906","0","0","1","31870.0","","158.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_collective_003906","1","1","3","63976.0","taxi","196.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
