link_id,original_link_id,road_class,length_m,old_freespeed_kmh,speed_cap_kmh,new_freespeed_kmh,capacity,permlanes,speed_was_capped
busprio_l_10331_0_r,l_10331_0_r,secondary,136.654,60.012,25.0,25.0,3750,2.5,true
busprio_l_10332_0_f,l_10332_0_f,secondary,284.121,60.012,25.0,25.0,3600,2,true
busprio_l_10332_0_r,l_10332_0_r,secondary,284.121,60.012,25.0,25.0,3600,2,true
busprio_l_10332_1_f,l_10332_1_f,secondary,63.094,60.012,25.0,25.0,3600,2,true
busprio_l_10332_1_r,l_10332_1_r,secondary,63.094,60.012,25.0,25.0,3600,2,true
busprio_l_10332_2_f,l_10332_2_f,secondary,12.891,60.012,25.0,25.0,3600,2,true
busprio_l_10332_2_r,l_10332_2_r,secondary,12.891,60.012,25.0,25.0,3600,2,true
busprio_l_10332_3_f,l_10332_3_f,secondary,66.348,60.012,25.0,25.0,3600,2,true
busprio_l_10332_3_r,l_10332_3_r,secondary,66.348,60.012,25.0,25.0,3600,2,true
busprio_l_10332_4_f,l_10332_4_f,secondary,224.385,60.012,25.0,25.0,3600,2,true
busprio_l_10332_4_r,l_10332_4_r,secondary,224.385,60.012,25.0,25.0,3600,2,true
busprio_l_10332_5_f,l_10332_5_f,secondary,9.771,60.012,25.0,25.0,3600,2,true
busprio_l_10332_5_r,l_10332_5_r,secondary,9.771,60.012,25.0,25.0,3600,2,true
busprio_l_10332_6_f,l_10332_6_f,secondary,34.789,60.012,25.0,25.0,3600,2,true
busprio_l_10332_6_r,l_10332_6_r,secondary,34.789,60.012,25.0,25.0,3600,2,true
busprio_l_10333_0_f,l_10333_0_f,secondary,25.131,60.012,25.0,25.0,3600,2,true
busprio_l_10333_0_r,l_10333_0_r,secondary,25.131,60.012,25.0,25.0,3600,2,true
busprio_l_10335_0_f,l_10335_0_f,primary_link,72.949,50.004,28.0,28.0,3600,1,true
busprio_l_10342_1_f,l_10342_1_f,unclassified,9.59,39.996,20.0,20.0,3600,1,true
busprio_l_10342_1_r,l_10342_1_r,unclassified,9.59,39.996,20.0,20.0,3600,1,true
busprio_l_10344_0_f,l_10344_0_f,secondary,28.433,60.012,25.0,25.0,4500,3,true
busprio_l_10344_1_f,l_10344_1_f,secondary,35.069,60.012,25.0,25.0,4500,3,true
busprio_l_10344_2_f,l_10344_2_f,secondary,160.445,60.012,25.0,25.0,4500,3,true
busprio_l_10346_0_f,l_10346_0_f,primary_link,204.784,50.004,28.0,28.0,3600,1,true
busprio_l_10347_0_f,l_10347_0_f,secondary,29.543,60.012,25.0,25.0,4500,3,true
busprio_l_10347_1_f,l_10347_1_f,secondary,81.171,60.012,25.0,25.0,4500,3,true
busprio_l_10348_0_f,l_10348_0_f,secondary,84.4,60.012,25.0,25.0,6000,4,true
busprio_l_10348_1_f,l_10348_1_f,secondary,8.511,60.012,25.0,25.0,6000,4,true
busprio_l_10349_0_f,l_10349_0_f,secondary,205.591,60.012,25.0,25.0,6000,4,true
busprio_l_10351_0_f,l_10351_0_f,primary,44.997,79.992,28.0,28.0,7200,4,true
busprio_l_10353_0_f,l_10353_0_f,trunk_link,250.912,60.012,30.0,30.0,3600,1,true
busprio_l_10354_0_f,l_10354_0_f,trunk_link,718.899,60.012,30.0,30.0,3600,2,true
busprio_l_10355_0_f,l_10355_0_f,primary_link,207.219,50.004,28.0,28.0,3600,1,true
busprio_l_10356_0_f,l_10356_0_f,trunk_link,166.916,60.012,30.0,30.0,3600,1,true
busprio_l_10359_0_f,l_10359_0_f,secondary,138.844,60.012,25.0,25.0,3600,2,true
busprio_l_10360_0_f,l_10360_0_f,secondary,297.409,60.012,25.0,25.0,4500,3,true
busprio_l_10361_0_f,l_10361_0_f,secondary,69.549,60.012,25.0,25.0,6000,4,true
busprio_l_10361_1_f,l_10361_1_f,secondary,40.636,60.012,25.0,25.0,6000,4,true
busprio_l_10362_0_f,l_10362_0_f,secondary,31.531,60.012,25.0,25.0,4500,3,true
busprio_l_10362_1_f,l_10362_1_f,secondary,54.718,60.012,25.0,25.0,4500,3,true
busprio_l_10364_0_r,l_10364_0_r,tertiary,104.587,50.004,22.0,22.0,3600,1,true
busprio_l_10364_1_r,l_10364_1_r,tertiary,308.358,50.004,22.0,22.0,3600,1,true
busprio_l_10364_2_f,l_10364_2_f,tertiary,140.455,50.004,22.0,22.0,3600,1,true
busprio_l_10364_3_f,l_10364_3_f,tertiary,151.403,50.004,22.0,22.0,3600,1,true
busprio_l_10364_3_r,l_10364_3_r,tertiary,151.403,50.004,22.0,22.0,3600,1,true
busprio_l_10365_0_f,l_10365_0_f,tertiary,232.115,50.004,22.0,22.0,3600,1,true
busprio_l_10365_1_f,l_10365_1_f,tertiary,363.124,50.004,22.0,22.0,3600,1,true
busprio_l_10365_1_r,l_10365_1_r,tertiary,363.124,50.004,22.0,22.0,3600,1,true
busprio_l_10367_0_f,l_10367_0_f,tertiary,112.459,50.004,22.0,22.0,3600,1,true
busprio_l_10367_1_r,l_10367_1_r,tertiary,104.621,50.004,22.0,22.0,3600,1,true
busprio_l_1036_0_f,l_1036_0_f,secondary,15.221,60.012,25.0,25.0,3600,2,true
busprio_l_1036_1_f,l_1036_1_f,secondary,26.585,60.012,25.0,25.0,3600,2,true
busprio_l_1036_2_f,l_1036_2_f,secondary,9.963,60.012,25.0,25.0,3600,2,true
busprio_l_1036_3_f,l_1036_3_f,secondary,11.1,60.012,25.0,25.0,3600,2,true
busprio_l_1036_4_f,l_1036_4_f,secondary,13.713,60.012,25.0,25.0,3600,2,true
busprio_l_1036_5_f,l_1036_5_f,secondary,9.943,60.012,25.0,25.0,3600,2,true
busprio_l_1036_6_f,l_1036_6_f,secondary,19.571,60.012,25.0,25.0,3600,2,true
busprio_l_1036_7_f,l_1036_7_f,secondary,13.744,60.012,25.0,25.0,3600,2,true
busprio_l_1036_8_f,l_1036_8_f,secondary,13.69,60.012,25.0,25.0,3600,2,true
busprio_l_1036_9_f,l_1036_9_f,secondary,22.9,60.012,25.0,25.0,3600,2,true
busprio_l_10373_0_f,l_10373_0_f,unclassified,94.971,39.996,20.0,20.0,3600,1,true
busprio_l_10373_0_r,l_10373_0_r,unclassified,94.971,39.996,20.0,20.0,3600,1,true
busprio_l_10373_1_f,l_10373_1_f,unclassified,186.163,39.996,20.0,20.0,3600,1,true
busprio_l_10376_1_f,l_10376_1_f,unclassified,233.106,39.996,20.0,20.0,3600,1,true
busprio_l_10376_1_r,l_10376_1_r,unclassified,233.106,39.996,20.0,20.0,3600,1,true
busprio_l_10377_0_f,l_10377_0_f,unclassified,71.159,39.996,20.0,20.0,3600,1,true
busprio_l_10377_1_f,l_10377_1_f,unclassified,6.378,39.996,20.0,20.0,3600,1,true
busprio_l_10377_2_f,l_10377_2_f,unclassified,55.18,39.996,20.0,20.0,3600,1,true
busprio_l_10377_3_f,l_10377_3_f,unclassified,12.494,39.996,20.0,20.0,3600,1,true
busprio_l_10377_4_f,l_10377_4_f,unclassified,37.748,39.996,20.0,20.0,3600,1,true
busprio_l_10377_5_f,l_10377_5_f,unclassified,28.77,39.996,20.0,20.0,3600,1,true
busprio_l_10377_6_f,l_10377_6_f,unclassified,76.226,39.996,20.0,20.0,3600,1,true
busprio_l_1037_0_f,l_1037_0_f,secondary,81.733,60.012,25.0,25.0,3600,2,true
busprio_l_1037_1_f,l_1037_1_f,secondary,7.377,60.012,25.0,25.0,3600,2,true
busprio_l_1037_2_f,l_1037_2_f,secondary,224.11,60.012,25.0,25.0,3600,2,true
busprio_l_1037_3_f,l_1037_3_f,secondary,10.887,60.012,25.0,25.0,3600,2,true
busprio_l_1037_4_f,l_1037_4_f,secondary,27.352,60.012,25.0,25.0,3600,2,true
busprio_l_1037_5_f,l_1037_5_f,secondary,184.458,60.012,25.0,25.0,3600,2,true
busprio_l_1037_6_f,l_1037_6_f,secondary,58.88,60.012,25.0,25.0,3600,2,true
busprio_l_10387_2_f,l_10387_2_f,primary,14.311,79.992,28.0,28.0,5400,3,true
busprio_l_10389_0_f,l_10389_0_f,tertiary,222.479,50.004,22.0,22.0,3600,1,true
busprio_l_1038_0_f,l_1038_0_f,tertiary,4.823,50.004,22.0,22.0,3600,1,true
busprio_l_10390_0_f,l_10390_0_f,tertiary,13.57,50.004,22.0,22.0,3600,1,true
busprio_l_10390_0_r,l_10390_0_r,tertiary,13.57,50.004,22.0,22.0,3600,1,true
busprio_l_10390_1_r,l_10390_1_r,tertiary,133.307,50.004,22.0,22.0,3600,1,true
busprio_l_10392_1_f,l_10392_1_f,tertiary,74.18,50.004,22.0,22.0,3600,1,true
busprio_l_10392_1_r,l_10392_1_r,tertiary,74.18,50.004,22.0,22.0,3600,1,true
busprio_l_10396_0_f,l_10396_0_f,tertiary,130.885,50.004,22.0,22.0,3600,1,true
busprio_l_10396_0_r,l_10396_0_r,tertiary,130.885,50.004,22.0,22.0,3600,1,true
busprio_l_10396_1_f,l_10396_1_f,tertiary,85.975,50.004,22.0,22.0,3600,1,true
busprio_l_10396_1_r,l_10396_1_r,tertiary,85.975,50.004,22.0,22.0,3600,1,true
busprio_l_10397_0_f,l_10397_0_f,tertiary,19.492,50.004,22.0,22.0,3600,1,true
busprio_l_10397_0_r,l_10397_0_r,tertiary,19.492,50.004,22.0,22.0,3600,1,true
busprio_l_10398_0_f,l_10398_0_f,tertiary,130.793,50.004,22.0,22.0,3600,1,true
busprio_l_10398_0_r,l_10398_0_r,tertiary,130.793,50.004,22.0,22.0,3600,1,true
busprio_l_10399_0_f,l_10399_0_f,tertiary,27.072,50.004,22.0,22.0,3600,1,true
busprio_l_10399_0_r,l_10399_0_r,tertiary,27.072,50.004,22.0,22.0,3600,1,true
busprio_l_103_0_f,l_103_0_f,tertiary,157.47,50.004,22.0,22.0,3600,1,true
busprio_l_103_1_f,l_103_1_f,tertiary,91.053,50.004,22.0,22.0,3600,1,true
busprio_l_10400_0_f,l_10400_0_f,tertiary,14.974,50.004,22.0,22.0,3600,1,true
busprio_l_10400_0_r,l_10400_0_r,tertiary,14.974,50.004,22.0,22.0,3600,1,true
busprio_l_10400_1_f,l_10400_1_f,tertiary,214.57,50.004,22.0,22.0,3600,1,true
busprio_l_10400_1_r,l_10400_1_r,tertiary,214.57,50.004,22.0,22.0,3600,1,true
busprio_l_10401_0_f,l_10401_0_f,tertiary,22.7,50.004,22.0,22.0,3600,1,true
busprio_l_10401_0_r,l_10401_0_r,tertiary,22.7,50.004,22.0,22.0,3600,1,true
busprio_l_10406_0_f,l_10406_0_f,secondary,249.8,60.012,25.0,25.0,3600,2,true
busprio_l_10407_0_f,l_10407_0_f,secondary,49.966,60.012,25.0,25.0,3600,2,true
busprio_l_10408_0_f,l_10408_0_f,secondary,16.293,60.012,25.0,25.0,3600,2,true
busprio_l_10408_1_f,l_10408_1_f,secondary,165.122,60.012,25.0,25.0,3600,2,true
busprio_l_10409_0_f,l_10409_0_f,secondary,11.221,60.012,25.0,25.0,3600,2,true
busprio_l_1040_0_f,l_1040_0_f,tertiary,345.338,50.004,22.0,22.0,3600,1,true
busprio_l_1040_2_f,l_1040_2_f,tertiary,378.788,50.004,22.0,22.0,3600,1,true
busprio_l_10410_0_f,l_10410_0_f,secondary,168.866,60.012,25.0,25.0,3600,2,true
busprio_l_10410_1_f,l_10410_1_f,secondary,12.861,60.012,25.0,25.0,3600,2,true
busprio_l_10411_0_f,l_10411_0_f,secondary,11.345,60.012,25.0,25.0,3600,2,true
busprio_l_10414_0_f,l_10414_0_f,tertiary,24.029,50.004,22.0,22.0,3600,1,true
busprio_l_10414_0_r,l_10414_0_r,tertiary,24.029,50.004,22.0,22.0,3600,1,true
busprio_l_10414_1_f,l_10414_1_f,tertiary,138.569,50.004,22.0,22.0,3600,1,true
busprio_l_10414_1_r,l_10414_1_r,tertiary,138.569,50.004,22.0,22.0,3600,1,true
busprio_l_10415_0_f,l_10415_0_f,tertiary,24.027,50.004,22.0,22.0,3600,1,true
busprio_l_10415_0_r,l_10415_0_r,tertiary,24.027,50.004,22.0,22.0,3600,1,true
busprio_l_10418_0_f,l_10418_0_f,tertiary,79.127,50.004,22.0,22.0,3600,1,true
busprio_l_10418_0_r,l_10418_0_r,tertiary,79.127,50.004,22.0,22.0,3600,1,true
busprio_l_10419_0_f,l_10419_0_f,tertiary,23.565,50.004,22.0,22.0,3600,1,true
busprio_l_10419_0_r,l_10419_0_r,tertiary,23.565,50.004,22.0,22.0,3600,1,true
busprio_l_1041_0_f,l_1041_0_f,tertiary,37.603,50.004,22.0,22.0,3600,1,true
busprio_l_1041_0_r,l_1041_0_r,tertiary,37.603,50.004,22.0,22.0,3600,1,true
busprio_l_1041_1_r,l_1041_1_r,tertiary,42.565,50.004,22.0,22.0,3600,1,true
busprio_l_10420_0_r,l_10420_0_r,tertiary,59.867,50.004,22.0,22.0,3600,1,true
busprio_l_10421_0_r,l_10421_0_r,tertiary,19.42,50.004,22.0,22.0,3600,1,true
busprio_l_10422_0_f,l_10422_0_f,secondary,112.614,60.012,25.0,25.0,3600,2,true
busprio_l_10422_1_f,l_10422_1_f,secondary,95.794,60.012,25.0,25.0,3600,2,true
busprio_l_10423_0_f,l_10423_0_f,secondary,46.312,60.012,25.0,25.0,3600,2,true
busprio_l_1042_0_f,l_1042_0_f,tertiary,12.453,50.004,22.0,22.0,3600,1,true
busprio_l_1042_0_r,l_1042_0_r,tertiary,12.453,50.004,22.0,22.0,3600,1,true
busprio_l_1042_1_f,l_1042_1_f,tertiary,213.331,50.004,22.0,22.0,3600,1,true
busprio_l_1042_2_f,l_1042_2_f,tertiary,5.664,50.004,22.0,22.0,3600,1,true
busprio_l_1042_3_f,l_1042_3_f,tertiary,220.714,50.004,22.0,22.0,3600,1,true
busprio_l_1043_0_f,l_1043_0_f,primary,613.593,79.992,28.0,28.0,5400,3,true
busprio_l_1043_1_f,l_1043_1_f,primary,122.219,79.992,28.0,28.0,5400,3,true
busprio_l_1043_2_f,l_1043_2_f,primary,103.059,79.992,28.0,28.0,5400,3,true
busprio_l_10448_0_f,l_10448_0_f,unclassified,134.048,39.996,20.0,20.0,3600,1,true
busprio_l_10448_0_r,l_10448_0_r,unclassified,134.048,39.996,20.0,20.0,3600,1,true
busprio_l_10449_0_r,l_10449_0_r,unclassified,149.497,39.996,20.0,20.0,3600,1,true
busprio_l_1044_0_f,l_1044_0_f,primary,33.726,79.992,28.0,28.0,3600,2,true
busprio_l_1044_1_f,l_1044_1_f,primary,297.949,79.992,28.0,28.0,3600,2,true
busprio_l_10450_0_f,l_10450_0_f,tertiary_link,67.21,29.988,22.0,22.0,3600,1,true
busprio_l_10459_0_f,l_10459_0_f,tertiary,71.772,50.004,22.0,22.0,3600,1,true
busprio_l_10463_2_f,l_10463_2_f,tertiary,26.134,50.004,22.0,22.0,3600,1,true
busprio_l_10464_0_f,l_10464_0_f,tertiary,18.855,50.004,22.0,22.0,3600,1,true
busprio_l_10466_2_f,l_10466_2_f,tertiary,528.082,50.004,22.0,22.0,3600,1,true
busprio_l_1048_0_f,l_1048_0_f,secondary,197.888,60.012,25.0,25.0,3600,2,true
busprio_l_10490_1_f,l_10490_1_f,tertiary,187.174,50.004,22.0,22.0,3600,1,true
busprio_l_10490_1_r,l_10490_1_r,tertiary,187.174,50.004,22.0,22.0,3600,1,true
busprio_l_10491_0_f,l_10491_0_f,tertiary,280.947,50.004,22.0,22.0,3600,1,true
busprio_l_10491_0_r,l_10491_0_r,tertiary,280.947,50.004,22.0,22.0,3600,1,true
busprio_l_10491_1_f,l_10491_1_f,tertiary,338.335,50.004,22.0,22.0,3600,1,true
busprio_l_10491_1_r,l_10491_1_r,tertiary,338.335,50.004,22.0,22.0,3600,1,true
busprio_l_10492_0_f,l_10492_0_f,tertiary,250.851,50.004,22.0,22.0,3600,1,true
busprio_l_10493_0_f,l_10493_0_f,tertiary,250.172,50.004,22.0,22.0,3600,1,true
busprio_l_10496_1_f,l_10496_1_f,secondary_link,210.995,39.996,25.0,25.0,3600,1,true
busprio_l_10497_0_f,l_10497_0_f,secondary_link,410.167,39.996,25.0,25.0,3600,1,true
busprio_l_10498_0_f,l_10498_0_f,primary_link,68.901,50.004,28.0,28.0,3600,1,true
busprio_l_10501_0_f,l_10501_0_f,secondary_link,70.102,39.996,25.0,25.0,3600,1,true
busprio_l_10502_0_f,l_10502_0_f,secondary_link,112.288,39.996,25.0,25.0,3600,1,true
busprio_l_10503_0_f,l_10503_0_f,secondary_link,214.079,39.996,25.0,25.0,3600,1,true
busprio_l_1050_0_f,l_1050_0_f,secondary,255.022,60.012,25.0,25.0,3600,2,true
busprio_l_1050_1_f,l_1050_1_f,secondary,181.976,60.012,25.0,25.0,3600,2,true
busprio_l_1050_2_f,l_1050_2_f,secondary,64.767,60.012,25.0,25.0,3600,2,true
busprio_l_1050_3_f,l_1050_3_f,secondary,87.183,60.012,25.0,25.0,3600,2,true
busprio_l_1050_4_f,l_1050_4_f,secondary,300.23,60.012,25.0,25.0,3600,2,true
busprio_l_1050_5_f,l_1050_5_f,secondary,156.894,60.012,25.0,25.0,3600,2,true
busprio_l_1050_6_f,l_1050_6_f,secondary,404.175,60.012,25.0,25.0,3600,2,true
busprio_l_1051_0_f,l_1051_0_f,secondary,128.263,60.012,25.0,25.0,3600,2,true
busprio_l_1052_0_f,l_1052_0_f,secondary,274.22,60.012,25.0,25.0,4500,3,true
busprio_l_1052_1_f,l_1052_1_f,secondary,247.877,60.012,25.0,25.0,4500,3,true
busprio_l_1053_0_f,l_1053_0_f,secondary,128.239,60.012,25.0,25.0,3600,2,true
busprio_l_1054_0_f,l_1054_0_f,secondary,11.489,60.012,25.0,25.0,3600,2,true
busprio_l_1054_1_f,l_1054_1_f,secondary,62.979,60.012,25.0,25.0,3600,2,true
busprio_l_1054_2_f,l_1054_2_f,secondary,15.087,60.012,25.0,25.0,3600,2,true
busprio_l_1054_3_f,l_1054_3_f,secondary,55.207,60.012,25.0,25.0,3600,2,true
busprio_l_1054_4_f,l_1054_4_f,secondary,29.377,60.012,25.0,25.0,3600,2,true
busprio_l_1054_5_f,l_1054_5_f,secondary,32.233,60.012,25.0,25.0,3600,2,true
busprio_l_1054_6_f,l_1054_6_f,secondary,30.454,60.012,25.0,25.0,3600,2,true
busprio_l_1054_7_f,l_1054_7_f,secondary,50.71,60.012,25.0,25.0,3600,2,true
busprio_l_1054_8_f,l_1054_8_f,secondary,11.492,60.012,25.0,25.0,3600,2,true
busprio_l_1055_0_f,l_1055_0_f,secondary,85.654,60.012,25.0,25.0,3600,2,true
busprio_l_1055_1_f,l_1055_1_f,secondary,24.51,60.012,25.0,25.0,3600,2,true
busprio_l_10565_0_f,l_10565_0_f,service,88.948,20.016,15.0,15.0,3600,1,true
busprio_l_1056_0_f,l_1056_0_f,secondary,26.441,60.012,25.0,25.0,3600,2,true
busprio_l_10570_0_f,l_10570_0_f,residential,5.925,29.988,20.0,20.0,3600,1,true
busprio_l_10570_1_f,l_10570_1_f,residential,13.417,29.988,20.0,20.0,3600,1,true
busprio_l_10570_2_f,l_10570_2_f,residential,14.566,29.988,20.0,20.0,3600,1,true
busprio_l_10570_6_f,l_10570_6_f,residential,9.692,29.988,20.0,20.0,3600,1,true
busprio_l_10571_0_r,l_10571_0_r,residential,54.102,29.988,20.0,20.0,3600,1,true
busprio_l_10572_0_r,l_10572_0_r,residential,35.707,29.988,20.0,20.0,3600,1,true
busprio_l_10579_0_f,l_10579_0_f,secondary,546.188,60.012,25.0,25.0,3600,2,true
busprio_l_1057_0_f,l_1057_0_f,secondary,112.724,60.012,25.0,25.0,3600,2,true
busprio_l_10580_0_f,l_10580_0_f,secondary,20.733,60.012,25.0,25.0,3600,2,true
busprio_l_10581_0_f,l_10581_0_f,trunk_link,219.878,60.012,30.0,30.0,3600,2,true
busprio_l_10583_0_f,l_10583_0_f,trunk,168.758,100.008,30.0,30.0,8000,4,true
busprio_l_10583_1_f,l_10583_1_f,trunk,233.615,100.008,30.0,30.0,8000,4,true
busprio_l_10584_0_f,l_10584_0_f,trunk,168.753,100.008,30.0,30.0,6000,3,true
busprio_l_10585_0_f,l_10585_0_f,trunk,20.842,100.008,30.0,30.0,8000,4,true
busprio_l_10586_0_f,l_10586_0_f,trunk,20.34,100.008,30.0,30.0,8000,4,true
busprio_l_10587_0_f,l_10587_0_f,secondary,606.732,60.012,25.0,25.0,3600,2,true
busprio_l_10587_1_f,l_10587_1_f,secondary,177.687,60.012,25.0,25.0,3600,2,true
busprio_l_10588_0_f,l_10588_0_f,secondary,20.628,60.012,25.0,25.0,3600,2,true
busprio_l_10589_0_f,l_10589_0_f,trunk,302.332,100.008,30.0,30.0,8000,4,true
busprio_l_1058_0_f,l_1058_0_f,secondary,282.918,60.012,25.0,25.0,3600,2,true
busprio_l_10590_0_f,l_10590_0_f,trunk,304.253,100.008,30.0,30.0,8000,4,true
busprio_l_10591_0_f,l_10591_0_f,trunk_link,124.022,60.012,30.0,30.0,3600,1,true
busprio_l_10592_0_f,l_10592_0_f,secondary,51.027,60.012,25.0,25.0,3600,2,true
busprio_l_10592_1_f,l_10592_1_f,secondary,46.007,60.012,25.0,25.0,3600,2,true
busprio_l_10592_2_f,l_10592_2_f,secondary,328.192,60.012,25.0,25.0,3600,2,true
busprio_l_10593_0_f,l_10593_0_f,secondary,358.379,60.012,25.0,25.0,3600,2,true
busprio_l_10593_1_f,l_10593_1_f,secondary,31.914,60.012,25.0,25.0,3600,2,true
busprio_l_10593_2_f,l_10593_2_f,secondary,37.561,60.012,25.0,25.0,3600,2,true
busprio_l_10594_0_f,l_10594_0_f,secondary,155.411,60.012,25.0,25.0,4500,3,true
busprio_l_10595_0_f,l_10595_0_f,secondary,91.087,60.012,25.0,25.0,6000,4,true
busprio_l_10597_0_f,l_10597_0_f,secondary_link,64.326,39.996,25.0,25.0,3600,1,true
busprio_l_10598_0_f,l_10598_0_f,secondary_link,54.302,39.996,25.0,25.0,3600,1,true
busprio_l_10599_0_f,l_10599_0_f,secondary,93.538,60.012,25.0,25.0,6000,4,true
busprio_l_10599_1_f,l_10599_1_f,secondary,46.385,60.012,25.0,25.0,6000,4,true
busprio_l_1059_0_f,l_1059_0_f,secondary,282.513,60.012,25.0,25.0,3600,2,true
busprio_l_10600_0_f,l_10600_0_f,secondary,37.773,60.012,25.0,25.0,4500,3,true
busprio_l_10600_1_f,l_10600_1_f,secondary,24.267,60.012,25.0,25.0,4500,3,true
busprio_l_10600_2_f,l_10600_2_f,secondary,55.541,60.012,25.0,25.0,4500,3,true
busprio_l_10600_3_f,l_10600_3_f,secondary,90.153,60.012,25.0,25.0,4500,3,true
busprio_l_10601_0_f,l_10601_0_f,secondary,37.586,60.012,25.0,25.0,4500,3,true
busprio_l_10601_1_f,l_10601_1_f,secondary,22.456,60.012,25.0,25.0,4500,3,true
busprio_l_10601_2_f,l_10601_2_f,secondary,48.436,60.012,25.0,25.0,4500,3,true
busprio_l_10601_3_f,l_10601_3_f,secondary,40.543,60.012,25.0,25.0,4500,3,true
busprio_l_10602_0_f,l_10602_0_f,secondary,150.18,60.012,25.0,25.0,3600,2,true
busprio_l_10603_0_f,l_10603_0_f,trunk_link,95.057,60.012,30.0,30.0,3600,1,true
busprio_l_10604_0_f,l_10604_0_f,trunk_link,102.442,60.012,30.0,30.0,3600,1,true
busprio_l_10605_0_f,l_10605_0_f,secondary,133.298,60.012,25.0,25.0,4500,3,true
busprio_l_10607_0_f,l_10607_0_f,trunk,144.484,100.008,30.0,30.0,10000,5,true
busprio_l_10608_0_f,l_10608_0_f,trunk,192.005,100.008,30.0,30.0,8000,4,true
busprio_l_10609_0_f,l_10609_0_f,trunk,196.952,100.008,30.0,30.0,8000,4,true
busprio_l_1060_0_f,l_1060_0_f,secondary,300.015,60.012,25.0,25.0,3600,2,true
busprio_l_10613_0_f,l_10613_0_f,trunk,86.684,100.008,30.0,30.0,10000,5,true
busprio_l_10614_0_f,l_10614_0_f,motorway,463.407,119.988,30.0,30.0,6600,3,true
busprio_l_10615_0_f,l_10615_0_f,motorway,9.109,119.988,30.0,30.0,6600,3,true
busprio_l_10616_0_f,l_10616_0_f,motorway,467.166,119.988,30.0,30.0,6600,3,true
busprio_l_10617_0_f,l_10617_0_f,motorway,8.447,119.988,30.0,30.0,6600,3,true
busprio_l_10618_0_f,l_10618_0_f,secondary_link,149.679,39.996,25.0,25.0,3600,1,true
busprio_l_1061_0_f,l_1061_0_f,secondary,275.797,60.012,25.0,25.0,3600,2,true
busprio_l_10621_0_f,l_10621_0_f,motorway,209.843,119.988,30.0,30.0,6600,3,true
busprio_l_10621_1_f,l_10621_1_f,motorway,370.787,119.988,30.0,30.0,6600,3,true
busprio_l_10622_0_f,l_10622_0_f,motorway,750.281,119.988,30.0,30.0,8800,4,true
busprio_l_10625_0_f,l_10625_0_f,secondary,66.85,60.012,25.0,25.0,3600,2,true
busprio_l_10628_0_f,l_10628_0_f,secondary,133.972,60.012,25.0,25.0,4500,3,true
busprio_l_10629_0_f,l_10629_0_f,tertiary,61.634,50.004,22.0,22.0,3600,1,true
busprio_l_1062_0_f,l_1062_0_f,secondary,18.197,60.012,25.0,25.0,3600,2,true
busprio_l_1062_0_r,l_1062_0_r,secondary,18.197,60.012,25.0,25.0,3600,2,true
busprio_l_1062_1_r,l_1062_1_r,secondary,83.95,60.012,25.0,25.0,3600,2,true
busprio_l_1062_2_f,l_1062_2_f,secondary,36.647,60.012,25.0,25.0,3600,2,true
busprio_l_1062_2_r,l_1062_2_r,secondary,36.647,60.012,25.0,25.0,3600,2,true
busprio_l_1062_3_f,l_1062_3_f,secondary,195.269,60.012,25.0,25.0,3600,2,true
busprio_l_1062_3_r,l_1062_3_r,secondary,195.269,60.012,25.0,25.0,3600,2,true
busprio_l_10644_0_f,l_10644_0_f,motorway_link,60.863,79.992,30.0,30.0,3600,1,true
busprio_l_10645_1_f,l_10645_1_f,secondary,39.89,60.012,25.0,25.0,3600,2,true
busprio_l_10645_2_f,l_10645_2_f,secondary,117.67,60.012,25.0,25.0,3600,2,true
busprio_l_10646_0_f,l_10646_0_f,secondary,82.673,60.012,25.0,25.0,6000,4,true
busprio_l_10647_0_f,l_10647_0_f,secondary_link,69.514,39.996,25.0,25.0,3600,1,true
busprio_l_10649_0_f,l_10649_0_f,tertiary,15.906,50.004,22.0,22.0,3600,1,true
busprio_l_10649_0_r,l_10649_0_r,tertiary,15.906,50.004,22.0,22.0,3600,1,true
busprio_l_10658_0_f,l_10658_0_f,secondary,14.823,60.012,25.0,25.0,3600,2,true
busprio_l_10658_1_f,l_10658_1_f,secondary,20.216,60.012,25.0,25.0,3600,2,true
busprio_l_10661_0_f,l_10661_0_f,secondary,16.95,60.012,25.0,25.0,3600,2,true
busprio_l_10661_1_f,l_10661_1_f,secondary,69.982,60.012,25.0,25.0,3600,2,true
busprio_l_10663_0_f,l_10663_0_f,primary_link,15.882,50.004,28.0,28.0,3600,1,true
busprio_l_10665_0_f,l_10665_0_f,primary_link,86.79,50.004,28.0,28.0,3600,1,true
busprio_l_10671_0_f,l_10671_0_f,secondary_link,62.55,39.996,25.0,25.0,3600,1,true
busprio_l_10671_1_f,l_10671_1_f,secondary_link,215.858,39.996,25.0,25.0,3600,1,true
busprio_l_10675_0_f,l_10675_0_f,trunk,165.073,100.008,30.0,30.0,6000,3,true
busprio_l_10676_0_f,l_10676_0_f,trunk,175.334,100.008,30.0,30.0,4000,2,true
busprio_l_10687_0_f,l_10687_0_f,motorway,325.084,119.988,30.0,30.0,11000,5,true
busprio_l_1068_0_f,l_1068_0_f,secondary,21.519,60.012,25.0,25.0,3600,2,true
busprio_l_1068_10_f,l_1068_10_f,secondary,21.499,60.012,25.0,25.0,3600,2,true
