matsim_stop_facility_id,official_stop_id,official_stop_name,in_gtfs,in_gmb_json,matsim_route_occurrence_count,candidate_count,candidate_cardinality,mapping_status,mapping_quality,matching_method,evidence,unresolved_reason
pt_gmb_20000018_cf40da9baf__11b45167d2_020,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000018_cf40da9baf__1a2549cdf6_009,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000018_cf40da9baf__2ffba260b9_009,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000018_cf40da9baf__304319e216_016,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000018_cf40da9baf__691f0e8ca1_017,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000018_cf40da9baf__9bf714d824_020,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000018_cf40da9baf__a37dc6a555_020,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000018_cf40da9baf__e41725720e_009,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000018_cf40da9baf__e8930eb664_009,20000018,"Caine Road, Shing Wong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__0540608fe0_021,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__05de204cf4_018,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__11b45167d2_021,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__1a2549cdf6_010,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__304319e216_017,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__691f0e8ca1_018,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__9bf714d824_021,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__a37dc6a555_021,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__ce7e9b2c8d_009,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000019_08c546dda7__e8930eb664_010,20000019,"Caine Road, Peel Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__0540608fe0_023,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__2ffba260b9_013,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__304319e216_018,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__473ac68af3_013,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__7a751e4b27_008,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__86ea6124e7_008,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__a37dc6a555_023,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__af5316c0a1_006,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__d977b352f8_009,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000020_8ea3a1ce1d__e41725720e_013,20000020,"Queensway, near Admiralty Station Exit C1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000021_4de6679060__1edd3e2c22_013,20000021,"Lockhart Road, East Of Marsh Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000021_4de6679060__5393ef47a5_013,20000021,"Lockhart Road, East Of Marsh Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000024_2a83418f9a__1d01adb90c_007,20000024,"Pedder Street, near Central Station Exit D1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000024_2a83418f9a__4ca06b6224_008,20000024,"Pedder Street, near Central Station Exit D1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000024_2a83418f9a__4d4493624a_007,20000024,"Pedder Street, near Central Station Exit D1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000024_2a83418f9a__4f2f832acb_008,20000024,"Pedder Street, near Central Station Exit D1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000024_2a83418f9a__7b455894b5_010,20000024,"Pedder Street, near Central Station Exit D1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000024_2a83418f9a__ca372479dc_008,20000024,"Pedder Street, near Central Station Exit D1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000024_2a83418f9a__ce7e9b2c8d_010,20000024,"Pedder Street, near Central Station Exit D1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000024_2a83418f9a__d58f76384e_003,20000024,"Pedder Street, near Central Station Exit D1",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000025_c0049c1b39__86ea6124e7_016,20000025,"Leighton Road, outside Bonaventure House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000025_c0049c1b39__af5316c0a1_013,20000025,"Leighton Road, outside Bonaventure House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__01a873b08d_001,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__05a775a931_009,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__1a2549cdf6_014,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__1d01adb90c_003,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__3eb136be52_002,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__3f4fc9a505_001,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__4ca06b6224_003,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__4f2f832acb_002,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__7a751e4b27_014,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__7b455894b5_002,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__83b359f5e4_006,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__84ddbc7ee1_001,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__8e34a4e896_003,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__991da599c8_001,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__995d5c2efd_003,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__a5c273a482_001,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__b63a757c30_001,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__d6c9fde0bb_003,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000026_0560d3a5b0__db152a1dfe_015,20000026,"Cotton Tree Drive, outside Hong Kong Squash Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000048_59bc3d6751__1edd3e2c22_011,20000048,"Tsung Tsin Building, Morrison Hill Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000048_59bc3d6751__5393ef47a5_011,20000048,"Tsung Tsin Building, Morrison Hill Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000049_9c7120fd6b__1edd3e2c22_012,20000049,32 Morrison Hill Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000049_9c7120fd6b__5393ef47a5_012,20000049,32 Morrison Hill Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000052_47b81cb4ab__8be054111e_001,20000052,No.145 Hennessy Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000053_e94f39084c__8be054111e_002,20000053,No.347 Hennessy Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000057_9dd588d952__2957dc5b12_001,20000057,"Wong Chuk Hang Road, outside Wong Chuk Hang Recreation Ground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000057_9dd588d952__4eb197ed9e_033,20000057,"Wong Chuk Hang Road, outside Wong Chuk Hang Recreation Ground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000057_9dd588d952__750067bb1c_001,20000057,"Wong Chuk Hang Road, outside Wong Chuk Hang Recreation Ground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000057_9dd588d952__9703519540_001,20000057,"Wong Chuk Hang Road, outside Wong Chuk Hang Recreation Ground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000057_9dd588d952__a246cc5231_001,20000057,"Wong Chuk Hang Road, outside Wong Chuk Hang Recreation Ground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000057_9dd588d952__a302773245_001,20000057,"Wong Chuk Hang Road, outside Wong Chuk Hang Recreation Ground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20000057_9dd588d952__a992048582_001,20000057,"Wong Chuk Hang Road, outside Wong Chuk Hang Recreation Ground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
