matsim_line_id,matsim_route_id,official_route_id,matsim_route_suffix,official_json_route_sequence,schedule_stop_count,official_pattern_stop_count,candidate_count,candidate_cardinality,complete_stop_sequence_exact,route_suffix_matches_routeSeq,route_suffix_used_as_evidence,direction_status,prior_direction_status,prior_mapping_status,prior_mapping_quality,current_mapping_status,current_mapping_quality,upgrade_status,matching_method,evidence,unresolved_reason
line_gmb_2001002,gmb_2001002_1,2001002,1,1,21,21,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000720"",""20000912"",""20000721"",""20000472"",""20000723"",""20007008"",""20006077"",""20000724"",""20007740"",""20004184"",""20008381"",""20007352"",""20000714"",""20000467"",""20000468"",""20000627"",""20007744"",""20000718"",""20000719"",""20000628"",""20000720""],""schedule_stop_ids"":[""20000720"",""20000912"",""20000721"",""20000472"",""20000723"",""20007008"",""20006077"",""20000724"",""20007740"",""20004184"",""20008381"",""20007352"",""20000714"",""20000467"",""20000468"",""20000627"",""20007744"",""20000718"",""20000719"",""20000628"",""20000720""]}",
line_gmb_2001003,gmb_2001003_1,2001003,1,1,15,15,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000489"",""20008188"",""20008189"",""20000772"",""20006061"",""20006062"",""20008382"",""20006078"",""20007348"",""20000467"",""20000468"",""20000469"",""20000470"",""20003132"",""20000409""],""schedule_stop_ids"":[""20000489"",""20008188"",""20008189"",""20000772"",""20006061"",""20006062"",""20008382"",""20006078"",""20007348"",""20000467"",""20000468"",""20000469"",""20000470"",""20003132"",""20000409""]}",
line_gmb_2001003,gmb_2001003_2,2001003,2,2,14,14,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000409"",""20000912"",""20000721"",""20000472"",""20007353"",""20007536"",""20008388"",""20006054"",""20000440"",""20006055"",""20002012"",""20000733"",""20000508"",""20000489""],""schedule_stop_ids"":[""20000409"",""20000912"",""20000721"",""20000472"",""20007353"",""20007536"",""20008388"",""20006054"",""20000440"",""20006055"",""20002012"",""20000733"",""20000508"",""20000489""]}",
line_gmb_2001004,gmb_2001004_1,2001004,1,1,21,21,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000284"",""20000026"",""20004545"",""20004544"",""20004106"",""20004542"",""20004541"",""20002406"",""20002407"",""20000008"",""20000009"",""20000010"",""20004546"",""20004547"",""20004564"",""20004565"",""20000367"",""20004566"",""20000130"",""20010034"",""20000126""],""schedule_stop_ids"":[""20000284"",""20000026"",""20004545"",""20004544"",""20004106"",""20004542"",""20004541"",""20002406"",""20002407"",""20000008"",""20000009"",""20000010"",""20004546"",""20004547"",""20004564"",""20004565"",""20000367"",""20004566"",""20000130"",""20010034"",""20000126""]}",
line_gmb_2001005,gmb_2001005_1,2001005,1,1,28,28,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000489"",""20000733"",""20008189"",""20000772"",""20006061"",""20006062"",""20000704"",""20007535"",""20000706"",""20000707"",""20000709"",""20000710"",""20014327"",""20007352"",""20006076"",""20007008"",""20006077"",""20000714"",""20007353"",""20007536"",""20008388"",""20006054"",""20000704"",""20000440"",""20006055"",""20002012"",""20000508"",""20000489""],""schedule_stop_ids"":[""20000489"",""20000733"",""20008189"",""20000772"",""20006061"",""20006062"",""20000704"",""20007535"",""20000706"",""20000707"",""20000709"",""20000710"",""20014327"",""20007352"",""20006076"",""20007008"",""20006077"",""20000714"",""20007353"",""20007536"",""20008388"",""20006054"",""20000704"",""20000440"",""20006055"",""20002012"",""20000508"",""20000489""]}",
line_gmb_2001006,gmb_2001006_1,2001006,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003363"",""20008192"",""20000735"",""20000736"",""20000737"",""20000739"",""20000740"",""20000742"",""20000673"",""20003363""],""schedule_stop_ids"":[""20003363"",""20008192"",""20000735"",""20000736"",""20000737"",""20000739"",""20000740"",""20000742"",""20000673"",""20003363""]}",
line_gmb_2001007,gmb_2001007_1,2001007,1,1,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003363"",""20008192"",""20003149"",""20000744"",""20003150"",""20000673"",""20003363""],""schedule_stop_ids"":[""20003363"",""20008192"",""20003149"",""20000744"",""20003150"",""20000673"",""20003363""]}",
line_gmb_2001008,gmb_2001008_1,2001008,1,1,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000797"",""20000798"",""20000799"",""20007753"",""20000763"",""20007219"",""20000588""],""schedule_stop_ids"":[""20000797"",""20000798"",""20000799"",""20007753"",""20000763"",""20007219"",""20000588""]}",
line_gmb_2001008,gmb_2001008_2,2001008,2,2,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000588"",""20000600"",""20000786"",""20000788"",""20000790"",""20000794"",""20000797""],""schedule_stop_ids"":[""20000588"",""20000600"",""20000786"",""20000788"",""20000790"",""20000794"",""20000797""]}",
line_gmb_2001010,gmb_2001010_1,2001010,1,1,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000797"",""20007817"",""20000798"",""20007819"",""20007823"",""20000799"",""20007753"",""20007835"",""20000761"",""20007851"",""20000762"",""20000763"",""20000800""],""schedule_stop_ids"":[""20000797"",""20007817"",""20000798"",""20007819"",""20007823"",""20000799"",""20007753"",""20007835"",""20000761"",""20007851"",""20000762"",""20000763"",""20000800""]}",
line_gmb_2001010,gmb_2001010_2,2001010,2,2,12,12,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000800"",""20000801"",""20000802"",""20000786"",""20000787"",""20000788"",""20000789"",""20000790"",""20000791"",""20000794"",""20007758"",""20000796""],""schedule_stop_ids"":[""20000800"",""20000801"",""20000802"",""20000786"",""20000787"",""20000788"",""20000789"",""20000790"",""20000791"",""20000794"",""20007758"",""20000796""]}",
line_gmb_2001012,gmb_2001012_1,2001012,1,1,17,17,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001327"",""20005037"",""20001333"",""20001336"",""20001337"",""20001306"",""20007984"",""20007761"",""20001311"",""20001338"",""20001322"",""20001324"",""20001339"",""20001341"",""20001333"",""20007762"",""20001327""],""schedule_stop_ids"":[""20001327"",""20005037"",""20001333"",""20001336"",""20001337"",""20001306"",""20007984"",""20007761"",""20001311"",""20001338"",""20001322"",""20001324"",""20001339"",""20001341"",""20001333"",""20007762"",""20001327""]}",
line_gmb_2001013,gmb_2001013_1,2001013,1,1,17,17,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001384"",""20001473"",""20001474"",""20001475"",""20001476"",""20020069"",""20007289"",""20001466"",""20007780"",""20001455"",""20003201"",""20003200"",""20007788"",""20003198"",""20003197"",""20003196"",""20001477""],""schedule_stop_ids"":[""20001384"",""20001473"",""20001474"",""20001475"",""20001476"",""20020069"",""20007289"",""20001466"",""20007780"",""20001455"",""20003201"",""20003200"",""20007788"",""20003198"",""20003197"",""20003196"",""20001477""]}",
line_gmb_2001013,gmb_2001013_2,2001013,2,2,16,16,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001477"",""20004539"",""20003242"",""20003243"",""20003244"",""20003245"",""20003246"",""20001455"",""20001471"",""20001478"",""20007291"",""20001479"",""20001480"",""20007292"",""20007293"",""20001384""],""schedule_stop_ids"":[""20001477"",""20004539"",""20003242"",""20003243"",""20003244"",""20003245"",""20003246"",""20001455"",""20001471"",""20001478"",""20007291"",""20001479"",""20001480"",""20007292"",""20007293"",""20001384""]}",
line_gmb_2001015,gmb_2001015_1,2001015,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001384"",""20001473"",""20001474"",""20001475"",""20001476"",""20007289"",""20001466"",""20007780"",""20001455""],""schedule_stop_ids"":[""20001384"",""20001473"",""20001474"",""20001475"",""20001476"",""20007289"",""20001466"",""20007780"",""20001455""]}",
line_gmb_2001015,gmb_2001015_2,2001015,2,2,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001455"",""20001471"",""20001478"",""20007291"",""20001479"",""20001480"",""20007292"",""20007293"",""20001384""],""schedule_stop_ids"":[""20001455"",""20001471"",""20001478"",""20007291"",""20001479"",""20001480"",""20007292"",""20007293"",""20001384""]}",
line_gmb_2001019,gmb_2001019_1,2001019,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001477"",""20004539"",""20003242"",""20003243"",""20003244"",""20001480"",""20007292"",""20007293"",""20001384""],""schedule_stop_ids"":[""20001477"",""20004539"",""20003242"",""20003243"",""20003244"",""20001480"",""20007292"",""20007293"",""20001384""]}",
line_gmb_2001020,gmb_2001020_1,2001020,1,1,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001453"",""20001466"",""20001469"",""20001455""],""schedule_stop_ids"":[""20001453"",""20001466"",""20001469"",""20001455""]}",
line_gmb_2001020,gmb_2001020_2,2001020,2,2,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001455"",""20001470"",""20001456"",""20001453""],""schedule_stop_ids"":[""20001455"",""20001470"",""20001456"",""20001453""]}",
line_gmb_2001023,gmb_2001023_1,2001023,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001457"",""20007627"",""20003249"",""20003201"",""20003325"",""20003326""],""schedule_stop_ids"":[""20001457"",""20007627"",""20003249"",""20003201"",""20003325"",""20003326""]}",
line_gmb_2001023,gmb_2001023_2,2001023,2,2,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003326"",""20003325"",""20003246"",""20003250"",""20007809"",""20001471"",""20001457""],""schedule_stop_ids"":[""20003326"",""20003325"",""20003246"",""20003250"",""20007809"",""20001471"",""20001457""]}",
line_gmb_2001025,gmb_2001025_1,2001025,1,1,5,5,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007810"",""20007627"",""20007259"",""20003341"",""20007260""],""schedule_stop_ids"":[""20007810"",""20007627"",""20007259"",""20003341"",""20007260""]}",
line_gmb_2001025,gmb_2001025_2,2001025,2,2,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007260"",""20003341"",""20007261"",""20004529"",""20001456"",""20007810""],""schedule_stop_ids"":[""20007260"",""20003341"",""20007261"",""20004529"",""20001456"",""20007810""]}",
line_gmb_2001027,gmb_2001027_1,2001027,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007811"",""20007627"",""20003201"",""20003200"",""20007788"",""20003198"",""20003197"",""20003196"",""20001483""],""schedule_stop_ids"":[""20007811"",""20007627"",""20003201"",""20003200"",""20007788"",""20003198"",""20003197"",""20003196"",""20001483""]}",
line_gmb_2001027,gmb_2001027_2,2001027,2,2,11,11,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20020070"",""20001483"",""20004539"",""20003242"",""20003243"",""20003244"",""20003245"",""20003246"",""20007809"",""20001456"",""20007810""],""schedule_stop_ids"":[""20020070"",""20001483"",""20004539"",""20003242"",""20003243"",""20003244"",""20003245"",""20003246"",""20007809"",""20001456"",""20007810""]}",
line_gmb_2001029,gmb_2001029_1,2001029,1,1,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003243"",""20003244"",""20003245"",""20003246"",""20007809"",""20001456"",""20007811""],""schedule_stop_ids"":[""20003243"",""20003244"",""20003245"",""20003246"",""20007809"",""20001456"",""20007811""]}",
