destination_facility_id,tcs_zone,dcca,study_area_id,assignment_method,source_note
work_poi_osm:12579188978:45082,1,1114,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:12820280236:45716,9,2602,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:12829604072:45729,2,1213,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1292842178:51306,14,3319,nt_tuen_mun,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:12955216987:46145,8,2420,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:13058391048:46364,1,1109,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:13234263739:46724,10,2509,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:13369034491:47155,3,1333,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:13442517956:47419,8,2414,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1356635066:2386,9,2635,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:13926057570:48246,3,1324,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1462197747:51462,21,3829,nt_tseung_kwan_o,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:17235718:51964,7,2308,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1742825914:3692,1,1105,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1784417476:3950,3,1311,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1837297108:4262,1,1105,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1853720029:4304,26,3901,nt_other_dc_39,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1926828720:4478,1,1105,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:1959928733:4678,8,2421,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:2147732814:5328,26,3901,nt_other_dc_39,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:220247464:49257,1,1101,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:221450086:49322,16,3431,nt_tin_shui_wai,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:2406458843:6435,15,3401,nt_yuen_long,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:2424869906:6665,6,2709,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:2441266972:6802,5,2717,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:2653208144:8284,25,3713,nt_other_dc_37,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:3164539110:11332,24,3613,nt_other_dc_36,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:3353570617:12207,3,1335,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:3492617558:12432,4,1413,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:3544297813:12596,25,3801,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:3606533241:12751,7,2316,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4092092377:14028,6,2706,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4095219785:14048,20,3728,nt_sha_tin_ma_on_shan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4258780058:14655,18,3511,nt_fanling_sheung_shui_kwu_tung,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4265767113:14901,19,3723,nt_sha_tin_sha_tin_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4273520974:14996,12,3104,nt_tsuen_wan_kwai_chung_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4388525359:16831,18,3502,nt_fanling_sheung_shui_kwu_tung,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4452448463:17538,23,3434,nt_other_dc_34,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4535489836:18224,5,2703,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4841979950:19401,9,2601,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4844507107:19543,9,2601,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4845847911:19595,3,1310,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4846129102:19643,10,2507,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4848428987:20189,5,2719,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4849886855:20362,4,1401,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4850193012:20483,5,2720,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4850194842:20500,10,2519,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4855903933:20896,2,1205,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4856120487:20945,2,1202,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4856511540:21207,3,1319,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4858163759:21372,5,2703,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4860351219:22024,11,3203,nt_tsuen_wan_tsuen_wan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4860721609:22159,2,1210,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4860767128:22220,11,3202,nt_tsuen_wan_tsuen_wan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4862715002:22981,6,2715,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4870058503:23545,1,1111,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:4870132933:23576,1,1108,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5221126873:24767,17,3618,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5255726164:24885,9,2632,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5397686913:25304,20,3732,nt_sha_tin_ma_on_shan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5463528726:25673,9,2601,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5736688995:26170,7,2325,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5736689005:26180,7,2325,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5795094184:26538,1,1101,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5849902488:26605,9,2602,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5924277157:26819,5,2702,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:5925274124:26822,5,2702,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:6324743436:28231,17,3601,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:6419569838:28762,7,2318,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:6450968982:28954,9,2601,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:6851183815:30118,3,1304,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:7372784129:31405,10,2511,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:7562262741:31656,23,3415,nt_hung_shui_kiu_ha_tsuen,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:8941028487:33835,11,3205,nt_tsuen_wan_tsuen_wan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:9189029847:34150,1,1101,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:9694763476:34895,2,1212,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:9730412036:35002,17,3610,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:52288,26,3901,nt_other_dc_39,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:52369,7,2314,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:52866,9,2602,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:53174,4,1416,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:53293,21,3826,nt_tseung_kwan_o,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:53475,19,3718,nt_sha_tin_sha_tin_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:53865,12,3113,nt_tsuen_wan_kwai_chung_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:54298,25,3801,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:54904,7,2304,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:56035,14,3304,nt_tuen_mun,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:56118,7,2315,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:57242,2,1212,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:57814,3,1329,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:57982,2,1204,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:57983,2,1207,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:58508,1,1107,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:59447,22,3906,nt_tung_chung,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_poi_osm:missing:59692,17,3618,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
