scenario,origin_tcs_zone,destination_tcs_zone,legs_5pct,expanded_legs,total_fare_hkd_5pct,expanded_total_fare_hkd,mean_hkd,median_hkd,p10_hkd,p25_hkd,p75_hkd,p90_hkd,p95_hkd,within_flagfall_share,tolled_tunnel_share,taxi_type_unresolved_share,route_distance_unavailable_share,congestion_proxy_unavailable_share
high,13,21,7.0,140.0,1448.3000000000002,28966.000000000004,206.90000000000003,203.3,198.82,201.2,212.4,218.14000000000001,219.82,0.0,0.0,0.0,0.0,1.0
high,13,22,7.0,140.0,1341.9,26838.0,191.70000000000002,190.7,184.54,186.5,195.6,201.62,202.46,0.0,0.0,1.0,0.0,1.0
high,13,23,4.0,80.0,723.5999999999999,14471.999999999998,180.89999999999998,185.1,169.0,178.45,187.55,189.44,190.07,0.0,0.0,0.0,0.0,1.0
high,13,24,4.0,80.0,988.2,19764.0,247.05,248.1,216.88,228.85,266.3,276.38,279.74,0.0,0.0,0.0,0.0,1.0
high,13,25,3.0,60.0,664.5,13290.0,221.5,236.9,195.46,211.0,239.7,241.38,241.94,0.0,0.0,0.0,0.0,1.0
high,13,26,4.0,80.0,1034.3999999999999,20687.999999999996,258.59999999999997,255.1,192.52,193.15,320.55,327.48,329.79,0.0,0.0,1.0,0.0,1.0
high,14,1,29.0,580.0,7906.1,158122.0,272.6241379310345,274.7,248.94000000000003,260.7,283.1,304.09999999999997,311.38,0.0,0.0,0.0,0.0,1.0
high,14,2,9.0,180.0,2617.9,52358.0,290.8777777777778,288.7,280.02000000000004,284.5,297.1,304.66,311.38,0.0,0.0,0.1111111111111111,0.0,1.0
high,14,3,27.0,540.0,8910.699999999999,178213.99999999997,330.0259259259259,327.9,291.78,319.5,348.20000000000005,358.42,364.02,0.0,0.0,0.0,0.0,1.0
high,14,4,21.0,420.0,6835.5,136710.0,325.5,325.1,297.1,319.5,336.3,353.1,376.9,0.0,0.0,0.0,0.0,1.0
high,14,5,80.0,1600.0,19905.4,398108.0,248.81750000000002,249.5,235.5,246.35,256.5,263.5,264.9,0.0,0.0,0.125,0.0,1.0
high,14,6,12.0,240.0,2774.2000000000003,55484.00000000001,231.18333333333337,232.0,212.26,226.75,233.75,244.46,255.38,0.0,0.0,0.0,0.0,1.0
high,14,7,72.0,1440.0,16543.0,330860.0,229.76388888888889,227.1,220.24,227.1,235.5,243.9,247.32999999999998,0.0,0.0,0.06944444444444445,0.0,1.0
high,14,8,23.0,460.0,5973.7,119474.0,259.7260869565217,256.5,246.98,251.60000000000002,271.2,277.5,278.76,0.0,0.0,0.0,0.0,1.0
high,14,9,17.0,340.0,4990.5,99810.0,293.55882352941177,291.5,283.1,288.7,298.5,301.58,308.3,0.0,0.0,0.0,0.0,1.0
high,14,10,12.0,240.0,3138.2000000000003,62764.00000000001,261.5166666666667,262.1,252.58,258.25,274.7,275.96000000000004,276.73,0.0,0.0,0.0,0.0,1.0
high,14,11,40.0,800.0,6972.799999999999,139456.0,174.32,173.9,153.60000000000002,169.7,186.5,190.84,195.32,0.0,0.0,0.0,0.0,1.0
high,14,12,31.0,620.0,5959.3,119186.0,192.23548387096776,193.5,183.7,187.9,198.39999999999998,206.1,211.7,0.0,0.0,0.03225806451612903,0.0,1.0
high,14,13,27.0,540.0,4766.7,95334.0,176.54444444444445,179.5,157.38,176.0,184.39999999999998,189.02,196.57999999999998,0.0,0.0,0.037037037037037035,0.0,1.0
high,14,14,536.0,10720.0,23644.199999999997,472883.99999999994,44.11231343283581,38.8,25.5,29.0,50.2,72.05,92.3,0.24440298507462688,0.0,0.018656716417910446,0.0,1.0
high,14,15,75.0,1500.0,7651.4,153028.0,102.01866666666666,100.7,86.10000000000001,92.3,109.1,120.3,123.37999999999998,0.0,0.0,0.02666666666666667,0.0,1.0
high,14,16,69.0,1380.0,6951.299999999999,139026.0,100.74347826086955,95.1,83.9,89.5,111.9,124.5,131.77999999999997,0.0,0.0,0.014492753623188406,0.0,1.0
high,14,17,20.0,400.0,5451.400000000001,109028.00000000001,272.57000000000005,269.4,248.54,257.15,283.4,298.66,316.46000000000004,0.0,0.0,0.0,0.0,1.0
high,14,18,15.0,300.0,3145.1,62902.0,209.67333333333332,208.5,193.66,204.5,212.2,234.82,238.6,0.0,0.0,0.06666666666666667,0.0,1.0
high,14,19,17.0,340.0,4099.1,81982.0,241.12352941176474,245.3,208.5,227.1,251.9,263.66,277.17999999999995,0.0,0.0,0.058823529411764705,0.0,1.0
high,14,20,8.0,160.0,2306.4,46128.0,288.3,279.9,268.42,270.1,307.55,317.0,319.45,0.0,0.0,0.0,0.0,1.0
high,14,21,8.0,160.0,2578.0,51560.0,322.25,322.6,310.84000000000003,314.2,325.05,334.5,339.4,0.0,0.0,0.0,0.0,1.0
high,14,22,37.0,740.0,6164.1,123282.0,166.5972972972973,171.1,150.38,157.1,173.9,176.7,177.26,0.0,0.0,1.0,0.0,1.0
high,14,23,82.0,1640.0,11316.800000000001,226336.00000000003,138.009756097561,132.9,73.0,101.4,186.1,204.16000000000003,215.9,0.012195121951219513,0.0,0.0975609756097561,0.0,1.0
high,14,24,6.0,120.0,1449.8000000000002,28996.000000000004,241.63333333333335,247.0,184.7,196.25,286.2,293.20000000000005,295.65000000000003,0.0,0.0,0.0,0.0,1.0
high,14,25,2.0,40.0,676.0,13520.0,338.0,338.0,336.32,336.95,339.05,339.68,339.89000000000004,0.0,0.0,0.0,0.0,1.0
high,14,26,13.0,260.0,2340.5,46810.0,180.03846153846155,172.5,134.98,136.1,190.7,258.18000000000006,288.69999999999993,0.0,0.0,1.0,0.0,1.0
high,15,-1,1.0,20.0,192.1,3842.0,192.1,192.1,192.1,192.1,192.1,192.1,192.1,0.0,0.0,1.0,0.0,1.0
high,15,1,10.0,200.0,2559.4,51188.0,255.94,252.3,247.96,250.9,263.15,264.06,266.58,0.0,0.0,0.1,0.0,1.0
high,15,2,7.0,140.0,1934.1000000000001,38682.0,276.3,274.7,271.06,273.3,277.5,283.38,286.74,0.0,0.0,0.0,0.0,1.0
high,15,3,15.0,300.0,4544.700000000001,90894.00000000001,302.9800000000001,306.9,270.5,283.79999999999995,313.2,326.78,333.78,0.0,0.0,0.0,0.0,1.0
high,15,4,9.0,180.0,2811.1,56222.0,312.34444444444443,306.9,298.22,305.5,313.9,327.06,342.18,0.0,0.0,0.0,0.0,1.0
high,15,5,71.0,1420.0,16975.300000000003,339506.00000000006,239.08873239436625,239.7,231.3,239.7,241.1,242.5,243.9,0.0,0.0,0.11267605633802817,0.0,1.0
high,15,6,8.0,160.0,1790.1999999999998,35804.0,223.77499999999998,224.3,215.06,218.0,229.55,232.7,232.7,0.0,0.0,0.0,0.0,1.0
high,15,7,27.0,540.0,5840.5,116810.0,216.3148148148148,218.7,201.9,213.10000000000002,222.9,226.26,229.06,0.0,0.0,0.1111111111111111,0.0,1.0
high,15,8,14.0,280.0,3507.0,70140.0,250.5,247.39999999999998,236.9,238.65,258.95,267.28,270.15,0.0,0.0,0.0,0.0,1.0
high,15,9,11.0,220.0,3125.3,62506.0,284.1181818181818,285.9,266.3,280.29999999999995,290.1,299.9,301.29999999999995,0.0,0.0,0.0,0.0,1.0
high,15,10,12.0,240.0,2988.3999999999996,59767.99999999999,249.0333333333333,249.5,241.1,243.2,254.04999999999998,256.36,259.02,0.0,0.0,0.0,0.0,1.0
high,15,11,29.0,580.0,5030.499999999999,100609.99999999999,173.46551724137927,168.3,163.82,164.1,176.7,181.18,184.82,0.0,0.0,0.0,0.0,1.0
high,15,12,16.0,320.0,2986.8,59736.0,186.675,187.2,173.9,178.8,188.95,204.7,206.1,0.0,0.0,0.0,0.0,1.0
high,15,13,11.0,220.0,1873.6999999999998,37474.0,170.33636363636361,169.7,166.9,167.60000000000002,173.2,173.9,176.0,0.0,0.0,0.0,0.0,1.0
high,15,14,77.0,1540.0,7744.099999999999,154882.0,100.57272727272726,100.4,86.14,93.7,107.7,115.5,118.9,0.0,0.0,0.012987012987012988,0.0,1.0
high,15,15,145.0,2900.0,4024.1,80482.0,27.752413793103447,25.5,25.5,25.5,29.0,33.1,35.0,0.7448275862068966,0.0,0.006896551724137931,0.0,1.0
high,15,16,66.0,1320.0,3658.2999999999997,73166.0,55.42878787878787,55.05,40.7,48.775,60.3,71.1,71.1,0.0,0.0,0.0,0.0,1.0
high,15,17,25.0,500.0,5160.5,103210.0,206.42,202.9,193.38,197.3,210.3,221.94,239.29999999999995,0.0,0.0,0.0,0.0,1.0
high,15,18,25.0,500.0,3601.5,72030.0,144.06,142.7,127.86,139.9,151.1,156.14,160.06,0.0,0.0,0.0,0.0,1.0
high,15,19,21.0,420.0,4754.499999999999,95089.99999999999,226.40476190476187,221.1,211.3,214.1,226.7,260.3,270.1,0.0,0.0,0.0,0.0,1.0
high,15,20,11.0,220.0,3044.3000000000006,60886.000000000015,276.7545454545455,274.3,271.5,272.9,280.79999999999995,284.1,286.20000000000005,0.0,0.0,0.0,0.0,1.0
high,15,21,6.0,120.0,1823.6,36472.0,303.93333333333334,307.9,294.6,300.55,307.9,309.29999999999995,310.0,0.0,0.0,0.0,0.0,1.0
high,15,22,11.0,220.0,2731.9,54638.0,248.35454545454547,236.9,229.9,232.0,267.70000000000005,269.1,269.8,0.0,0.0,1.0,0.0,1.0
high,15,23,101.0,2020.0,8129.099999999999,162582.0,80.48613861386139,71.1,38.8,47.9,123.1,136.1,136.1,0.009900990099009901,0.0,0.1188118811881188,0.0,1.0
high,15,24,15.0,300.0,2652.3,53046.0,176.82000000000002,160.9,120.58,135.7,180.0,252.45999999999998,299.07999999999987,0.0,0.0,0.06666666666666667,0.0,1.0
high,15,25,4.0,80.0,1346.8000000000002,26936.000000000004,336.70000000000005,338.20000000000005,281.56,298.75,376.15000000000003,390.64000000000004,395.47,0.0,0.0,0.0,0.0,1.0
high,15,26,4.0,80.0,916.8,18336.0,229.2,228.5,211.56,219.75,237.95,247.4,250.54999999999998,0.0,0.0,1.0,0.0,1.0
high,16,1,6.0,120.0,1784.0,35680.0,297.3333333333333,285.9,281.7,285.9,312.15,324.4,326.15,0.0,0.0,0.0,0.0,1.0
high,16,2,7.0,140.0,2128.7,42574.0,304.09999999999997,308.3,291.78,295.0,312.5,313.62,314.46,0.0,0.0,0.0,0.0,1.0
high,16,3,10.0,200.0,3477.8,69556.0,347.78000000000003,347.5,329.15999999999997,339.1,362.2,366.4,369.54999999999995,0.0,0.0,0.0,0.0,1.0
high,16,4,9.0,180.0,3004.3,60086.0,333.81111111111113,336.3,319.78,332.1,341.9,343.58,344.14,0.0,0.0,0.0,0.0,1.0
high,16,5,33.0,660.0,8734.699999999999,174693.99999999997,264.68787878787873,267.7,257.9,263.5,267.7,269.1,269.1,0.0,0.0,0.18181818181818182,0.0,1.0
high,16,6,4.0,80.0,991.0,19820.0,247.75,247.39999999999998,240.12,240.75,254.39999999999998,255.66,256.08,0.0,0.0,0.0,0.0,1.0
high,16,7,16.0,320.0,3923.4,78468.0,245.2125,245.3,235.5,240.4,252.3,257.9,259.65,0.0,0.0,0.0,0.0,1.0
high,16,8,9.0,180.0,2384.1000000000004,47682.00000000001,264.90000000000003,263.5,249.5,259.3,274.7,277.5,280.3,0.0,0.0,0.0,0.0,1.0
high,16,9,8.0,160.0,2414.6000000000004,48292.00000000001,301.82500000000005,302.0,285.06,292.2,314.25,316.14,317.12,0.0,0.0,0.0,0.0,1.0
high,16,10,4.0,80.0,1128.2,22564.0,282.05,277.5,261.68,267.35,292.2,306.06,310.68,0.0,0.0,0.0,0.0,1.0
high,16,11,18.0,360.0,3433.9999999999995,68679.99999999999,190.77777777777774,189.3,182.01999999999998,185.45,197.0,201.34,203.93,0.0,0.0,0.0,0.0,1.0
high,16,12,13.0,260.0,2656.9,53138.0,204.37692307692308,204.7,192.38,200.5,211.7,213.1,215.89999999999998,0.0,0.0,0.0,0.0,1.0
high,16,13,10.0,200.0,1920.9999999999998,38419.99999999999,192.09999999999997,191.39999999999998,184.96,189.65,195.60000000000002,198.11999999999998,200.01,0.0,0.0,0.0,0.0,1.0
high,16,14,63.0,1260.0,6378.9,127578.0,101.25238095238095,95.1,84.18,90.9,107.9,128.98000000000002,140.74,0.0,0.0,0.0,0.0,1.0
high,16,15,62.0,1240.0,3455.3000000000006,69106.00000000001,55.73064516129033,57.8,42.6,50.2,59.7,65.33,74.61499999999998,0.0,0.0,0.016129032258064516,0.0,1.0
high,16,16,190.0,3800.0,5140.9,102818.0,27.05736842105263,25.5,25.5,25.5,27.4,31.38999999999999,35.0,0.7631578947368421,0.0,0.005263157894736842,0.0,1.0
high,16,17,9.0,180.0,2066.9,41338.0,229.65555555555557,229.5,224.18,226.7,232.3,235.38,238.73999999999998,0.0,0.0,0.0,0.0,1.0
high,16,18,14.0,280.0,2362.2,47244.0,168.72857142857143,168.60000000000002,157.96,161.25,175.54999999999998,181.06,183.86,0.0,0.0,0.0,0.0,1.0
high,16,19,13.0,260.0,3474.7000000000003,69494.0,267.2846153846154,254.7,241.82,247.7,302.3,308.18,312.1,0.0,0.0,0.0,0.0,1.0
high,16,20,4.0,80.0,1198.4,23968.0,299.6,294.6,293.9,293.9,300.3,309.3,312.3,0.0,0.0,0.0,0.0,1.0
high,16,21,3.0,60.0,976.9,19538.0,325.6333333333333,324.7,322.46,323.29999999999995,327.5,329.18,329.74,0.0,0.0,0.0,0.0,1.0
high,16,22,8.0,160.0,1878.4,37568.0,234.8,235.5,224.57999999999998,229.2,240.75,245.16,246.63,0.0,0.0,1.0,0.0,1.0
high,16,23,61.0,1220.0,7103.8,142076.0,116.45573770491804,144.1,52.1,82.5,145.5,162.7,162.7,0.01639344262295082,0.0,0.04918032786885246,0.0,1.0
high,16,24,9.0,180.0,2383.2999999999997,47665.99999999999,264.8111111111111,211.3,178.82,201.5,330.3,378.18,415.14,0.0,0.0,0.0,0.0,1.0
high,16,25,3.0,60.0,962.9,19258.0,320.96666666666664,331.7,266.74,291.1,356.2,370.9,375.8,0.0,0.0,0.0,0.0,1.0
high,16,26,9.0,180.0,2230.1,44602.0,247.7888888888889,238.3,198.26,211.7,283.1,312.5,318.09999999999997,0.0,0.0,1.0,0.0,1.0
high,17,1,23.0,460.0,5489.3,109786.0,238.66521739130437,238.3,218.70000000000002,234.1,242.5,257.06,259.16,0.0,0.0,0.0,0.0,1.0
high,17,2,18.0,360.0,4078.0,81560.0,226.55555555555554,225.7,216.74,224.3,229.9,239.14000000000001,241.1,0.0,0.0,0.0,0.0,1.0
high,17,3,22.0,440.0,5437.200000000001,108744.00000000001,247.14545454545458,244.60000000000002,224.02,238.65,263.5,270.36,274.49,0.0,0.0,0.0,0.0,1.0
high,17,4,8.0,160.0,2099.6000000000004,41992.00000000001,262.45000000000005,267.0,232.14000000000001,235.5,277.85,291.5,301.3,0.0,0.0,0.0,0.0,1.0
high,17,5,23.0,460.0,4863.500000000001,97270.00000000001,211.45652173913047,210.3,202.18,206.1,213.8,229.9,245.15999999999997,0.0,0.0,0.0,0.0,1.0
high,17,6,57.0,1140.0,10920.3,218406.0,191.5842105263158,187.9,182.3,183.7,192.1,215.89999999999998,224.3,0.0,0.0,0.017543859649122806,0.0,1.0
high,17,7,56.0,1120.0,10554.6,211092.0,188.475,187.9,179.5,182.3,192.1,197.7,215.55,0.0,0.0,0.017857142857142856,0.0,1.0
high,17,8,35.0,700.0,6555.5,131110.0,187.3,185.1,175.3,179.5,193.5,200.5,206.94,0.0,0.0,0.0,0.0,1.0
high,17,9,40.0,800.0,7594.4,151888.0,189.85999999999999,187.9,165.5,174.95000000000002,203.65,214.64000000000001,230.45999999999998,0.0,0.0,0.0,0.0,1.0
high,17,10,39.0,780.0,6619.7,132394.0,169.73589743589744,169.7,161.3,164.1,176.7,183.98,186.78,0.0,0.0,0.0,0.0,1.0
high,17,11,29.0,580.0,5674.500000000001,113490.00000000001,195.6724137931035,189.3,175.29999999999998,183.7,210.3,231.02,235.5,0.0,0.0,0.0,0.0,1.0
high,17,12,20.0,400.0,3916.2,78324.0,195.81,194.2,185.1,187.55,199.45,206.94,215.48000000000002,0.0,0.0,0.0,0.0,1.0
high,17,13,17.0,340.0,3512.0999999999995,70241.99999999999,206.5941176470588,207.5,189.3,196.3,213.1,222.06,225.14,0.0,0.0,0.0,0.0,1.0
high,17,14,21.0,420.0,5665.9,113318.0,269.8047619047619,271.5,237.9,264.5,278.9,296.7,299.5,0.0,0.0,0.047619047619047616,0.0,1.0
high,17,15,21.0,420.0,4286.1,85722.0,204.10000000000002,201.5,191.7,198.7,207.1,219.7,222.5,0.0,0.0,0.0,0.0,1.0
high,17,16,13.0,260.0,3070.1000000000004,61402.00000000001,236.1615384615385,230.9,222.78,229.5,249.5,253.10000000000002,253.86,0.0,0.0,0.0,0.0,1.0
high,17,17,176.0,3520.0,6644.699999999999,132893.99999999997,37.75397727272727,25.5,25.5,25.5,44.975,71.1,80.82499999999999,0.5397727272727273,0.0,0.005681818181818182,0.0,1.0
high,17,18,62.0,1240.0,6327.299999999999,126545.99999999999,102.05322580645161,97.9,82.5,87.05,111.9,130.5,137.1,0.0,0.0,0.0,0.0,1.0
high,17,19,72.0,1440.0,8391.6,167832.0,116.55000000000001,116.8,99.44,106.3,126.35000000000001,132.9,136.55,0.0,0.0,0.0,0.0,1.0
high,17,20,44.0,880.0,4923.400000000001,98468.00000000001,111.89545454545456,108.4,97.9,101.75,119.25,132.34,136.68,0.0,0.0,0.0,0.0,1.0
high,17,21,20.0,400.0,4467.4,89348.0,223.36999999999998,221.8,188.9,211.29999999999998,236.1,256.6,258.22,0.0,0.0,0.0,0.0,1.0
high,17,22,2.0,40.0,716.0,14320.0,358.0,358.0,345.12,349.95,366.05,370.88,372.49,0.0,0.0,1.0,0.0,1.0
high,17,23,44.0,880.0,7888.399999999999,157767.99999999997,179.28181818181815,166.9,158.92,166.9,175.2,232.58,238.67000000000002,0.0,0.0,0.22727272727272727,0.0,1.0
high,17,24,48.0,960.0,5824.5,116490.0,121.34375,121.0,71.1,90.55000000000001,151.1,164.24,173.92,0.0,0.0,0.0,0.0,1.0
high,17,25,4.0,80.0,839.0,16780.0,209.75,208.7,199.66,201.1,217.35,220.68,221.79,0.0,0.0,0.0,0.0,1.0
high,17,26,4.0,80.0,1426.4,28528.0,356.6,347.5,347.5,347.5,356.6,372.98,378.43999999999994,0.0,0.0,1.0,0.0,1.0
high,18,1,8.0,160.0,2417.4,48348.0,302.175,302.7,290.1,297.45,307.59999999999997,311.38,313.34,0.0,0.0,0.0,0.0,1.0
high,18,2,6.0,120.0,1765.8000000000002,35316.0,294.3,291.5,288.0,290.45000000000005,292.54999999999995,303.4,308.65,0.0,0.0,0.0,0.0,1.0
high,18,3,10.0,200.0,3141.7999999999993,62835.999999999985,314.17999999999995,309.0,295.7,298.5,319.5,345.4,348.54999999999995,0.0,0.0,0.0,0.0,1.0
high,18,4,12.0,240.0,3997.7999999999997,79956.0,333.15,333.5,320.2,327.54999999999995,336.65,337.7,352.18999999999994,0.0,0.0,0.0,0.0,1.0
high,18,5,21.0,420.0,5583.900000000001,111678.00000000001,265.90000000000003,266.3,256.5,259.3,270.5,277.5,281.7,0.0,0.0,0.047619047619047616,0.0,1.0
high,18,6,38.0,760.0,9462.800000000001,189256.00000000003,249.02105263157898,248.1,241.1,241.1,255.1,255.1,258.53,0.0,0.0,0.05263157894736842,0.0,1.0
high,18,7,44.0,880.0,10950.0,219000.0,248.86363636363637,246.7,239.7,239.7,255.1,259.02,261.89000000000004,0.0,0.0,0.022727272727272728,0.0,1.0
high,18,8,11.0,220.0,2804.7000000000003,56094.00000000001,254.9727272727273,250.9,245.3,249.5,267.0,267.7,268.4,0.0,0.0,0.0,0.0,1.0
high,18,9,16.0,320.0,4018.6,80372.0,251.1625,248.1,237.6,243.9,258.59999999999997,273.29999999999995,280.65,0.0,0.0,0.0,0.0,1.0
high,18,10,8.0,160.0,1884.0,37680.0,235.5,229.2,217.01999999999998,222.9,241.45,255.51999999999998,270.71,0.0,0.0,0.0,0.0,1.0
high,18,11,22.0,440.0,5277.6,105552.0,239.8909090909091,242.5,224.44,234.45,246.0,251.88000000000002,254.95999999999998,0.0,0.0,0.0,0.0,1.0
high,18,12,16.0,320.0,3983.6000000000004,79672.0,248.97500000000002,252.3,237.60000000000002,242.15,256.15,262.1,263.15000000000003,0.0,0.0,0.0,0.0,1.0
high,18,13,4.0,80.0,1003.6000000000001,20072.000000000004,250.90000000000003,251.60000000000002,246.98000000000002,249.5,253.0,254.26,254.68,0.0,0.0,0.0,0.0,1.0
high,18,14,9.0,180.0,1926.9,38538.0,214.10000000000002,212.7,196.18,209.9,215.5,246.86,247.98,0.0,0.0,0.0,0.0,1.0
high,18,15,30.0,600.0,4260.400000000001,85208.00000000001,142.01333333333335,141.3,126.88,137.1,149.7,154.32000000000002,160.41,0.0,0.0,0.03333333333333333,0.0,1.0
high,18,16,13.0,260.0,2182.7,43654.0,167.89999999999998,166.5,160.9,162.3,170.7,180.5,182.46,0.0,0.0,0.0,0.0,1.0
high,18,17,67.0,1340.0,6947.9,138958.0,103.69999999999999,100.7,80.6,87.4,112.3,138.5,139.48,0.0,0.0,0.0,0.0,1.0
high,18,18,140.0,2800.0,4620.799999999999,92415.99999999999,33.005714285714284,29.3,25.5,25.5,36.9,43.78000000000001,52.384999999999906,0.38571428571428573,0.0,0.0,0.0,1.0
high,18,19,25.0,500.0,4463.3,89266.0,178.532,183.7,149.7,166.5,191.7,199.26000000000002,206.29999999999998,0.0,0.0,0.0,0.0,1.0
high,18,20,14.0,280.0,2417.2,48344.0,172.65714285714284,172.8,163.14000000000001,167.55,179.55,183.3,183.44,0.0,0.0,0.0,0.0,1.0
high,18,21,4.0,80.0,1097.6,21952.0,274.4,276.4,264.36,269.84999999999997,280.95,282.84000000000003,283.47,0.0,0.0,0.0,0.0,1.0
high,18,22,2.0,40.0,689.4000000000001,13788.000000000002,344.70000000000005,344.70000000000005,343.58000000000004,344.0,345.40000000000003,345.82000000000005,345.96000000000004,0.0,0.0,1.0,0.0,1.0
high,18,23,34.0,680.0,4955.4000000000015,99108.00000000003,145.74705882352944,141.3,102.1,112.0,178.75,203.46,206.67999999999998,0.0,0.0,0.14705882352941177,0.0,1.0
high,18,24,32.0,640.0,2574.6,51492.0,80.45625,63.5,26.07,41.65,90.9,155.3,190.08999999999997,0.125,0.0,0.0,0.0,1.0
high,18,25,7.0,140.0,1692.2999999999997,33845.99999999999,241.7571428571428,249.1,210.18,237.9,259.1,270.34,274.41999999999996,0.0,0.0,0.0,0.0,1.0
high,18,26,7.0,140.0,2398.8999999999996,47977.99999999999,342.69999999999993,344.7,283.94,316.7,361.5,398.74,423.5199999999999,0.0,0.0,1.0,0.0,1.0
high,19,-1,2.0,40.0,354.8,7096.0,177.4,177.4,141.0,154.65,200.15,213.8,218.35,0.0,0.0,1.0,0.0,1.0
high,19,1,54.0,1080.0,9099.400000000001,181988.00000000003,168.50740740740744,165.5,143.52,152.9,173.55,194.48000000000002,212.04999999999987,0.0,0.0,0.0,0.0,1.0
high,19,2,80.0,1600.0,12187.2,243744.0,152.34,147.3,133.3,141.7,155.7,176.98000000000002,182.3,0.0,0.0,0.0,0.0,1.0
high,19,3,93.0,1860.0,16584.3,331686.0,178.3258064516129,173.9,155.7,165.5,192.1,205.82,211.69999999999993,0.0,0.0,0.0,0.0,1.0
high,19,4,31.0,620.0,6268.7,125374.0,202.21612903225807,197.7,172.5,185.8,220.1,243.9,245.3,0.0,0.0,0.0,0.0,1.0
high,19,5,138.0,2760.0,17345.4,346908.0,125.6913043478261,123.5,110.9,113.7,132.95000000000002,143.51999999999998,155.91,0.0,0.0,0.021739130434782608,0.0,1.0
high,19,6,103.0,2060.0,11960.300000000001,239206.00000000003,116.11941747572817,113.7,100.82000000000001,105.3,124.9,134.42,141.55999999999997,0.0,0.0,0.019417475728155338,0.0,1.0
high,19,7,175.0,3500.0,20187.299999999996,403745.9999999999,115.35599999999998,115.1,94.1,106.7,124.2,133.3,141.7,0.0,0.0,0.04,0.0,1.0
high,19,8,105.0,2100.0,11998.7,239974.0,114.27333333333334,112.3,97.04,106.7,123.5,131.9,140.02,0.0,0.0,0.0,0.0,1.0
high,19,9,111.0,2220.0,14052.9,281058.0,126.6027027027027,122.1,106.7,113.7,136.1,148.7,152.2,0.0,0.0,0.0,0.0,1.0
high,19,10,112.0,2240.0,10928.4,218568.0,97.575,94.1,77.51,85.7,105.3,123.5,130.35999999999996,0.0,0.0,0.008928571428571428,0.0,1.0
high,19,11,77.0,1540.0,9552.2,191044.0,124.05454545454546,115.1,102.5,108.1,127.7,168.58,177.82000000000002,0.0,0.0,0.0,0.0,1.0
high,19,12,58.0,1160.0,6882.999999999999,137659.99999999997,118.67241379310343,117.9,101.87,109.5,126.3,136.94,143.31,0.0,0.0,0.017241379310344827,0.0,1.0
high,19,13,27.0,540.0,3715.2999999999997,74306.0,137.6037037037037,129.1,120.14,123.5,150.10000000000002,170.26,177.96,0.0,0.0,0.037037037037037035,0.0,1.0
high,19,14,15.0,300.0,3652.3,73046.0,243.48666666666668,247.7,213.26000000000002,225.7,254.0,263.62,280.59999999999997,0.0,0.0,0.0,0.0,1.0
high,19,15,23.0,460.0,5295.099999999999,105901.99999999999,230.22173913043477,222.5,207.66,213.39999999999998,236.5,267.94000000000005,278.91999999999996,0.0,0.0,0.0,0.0,1.0
high,19,16,13.0,260.0,3369.7,67394.0,259.2076923076923,252.3,245.5,247.7,261.7,281.3,290.53999999999996,0.0,0.0,0.0,0.0,1.0
high,19,17,73.0,1460.0,8765.5,175310.0,120.07534246575342,117.5,102.66,109.1,130.1,145.01999999999998,152.49999999999994,0.0,0.0,0.0,0.0,1.0
high,19,18,25.0,500.0,4458.1,89162.0,178.324,183.3,147.18,165.1,193.1,200.1,201.22,0.0,0.0,0.0,0.0,1.0
high,19,19,427.0,8540.0,20925.9,418518.0,49.00679156908665,42.6,25.5,29.3,61.6,79.46000000000006,92.21,0.2154566744730679,0.0,0.00234192037470726,0.0,1.0
high,19,20,54.0,1080.0,4599.400000000001,91988.00000000001,85.17407407407408,83.75,64.07000000000001,72.52499999999999,93.35,106.16000000000001,108.67999999999999,0.0,0.0,0.0,0.0,1.0
high,19,21,77.0,1540.0,12208.699999999999,244173.99999999997,158.55454545454543,153.9,142.7,148.3,166.5,177.86000000000004,188.06000000000003,0.0,0.0,0.0,0.0,1.0
high,19,22,5.0,100.0,1409.9,28198.0,281.98,281.7,278.62,280.3,283.1,285.62,286.46000000000004,0.0,0.0,1.0,0.0,1.0
high,19,23,23.0,460.0,5672.1,113442.0,246.6130434782609,250.5,216.06,230.2,255.6,276.54,298.79999999999995,0.0,0.0,0.043478260869565216,0.0,1.0
high,19,24,22.0,440.0,4075.2000000000003,81504.0,185.23636363636365,181.2,145.22,160.9,209.2,236.26000000000005,237.9,0.0,0.0,0.0,0.0,1.0
high,19,25,22.0,440.0,3311.3000000000006,66226.00000000001,150.51363636363638,149.0,87.44000000000001,141.3,169.64999999999998,200.42000000000004,226.83999999999997,0.0,0.0,0.0,0.0,1.0
high,19,26,7.0,140.0,1935.5,38710.0,276.5,278.9,233.26,275.4,281.0,318.1,345.3999999999999,0.0,0.0,1.0,0.0,1.0
high,20,1,10.0,200.0,2110.0,42200.0,211.0,213.1,195.74,204.70000000000002,217.64999999999998,221.22,226.26,0.0,0.0,0.0,0.0,1.0
high,20,2,18.0,360.0,3394.7999999999997,67896.0,188.6,189.3,180.06,182.65,193.15,196.58,200.92,0.0,0.0,0.0,0.0,1.0
high,20,3,26.0,520.0,5277.4,105548.0,202.97692307692307,201.9,185.1,194.9,211.7,218.0,222.9,0.0,0.0,0.0,0.0,1.0
