"YR_MTH","VEHICLE_CLASS_CODE","GOODS_VEHICLE_TYPE_CODE","GOV_VEHICLE_TYPE_CODE","MOTOR_CYCLE_TYPE_CODE","TAXIS_TYPE_CODE","TTD_PTO_CODE","BUS_TYPE_CODE","FRANCHISED_TYPE","FIRST_REG","TOTAL_REG","TOTAL_LIC"
"202406","6","","","","","","","",10,2261,1931
"202406","7","","MC","","","","","",0,710,710
"202406","7","","OTHERS","","","","","",72,6272,6272
"202406","5","1","","","","","","",182,76446,73220
"202406","5","2","","","","","","",59,34011,32656
"202406","5","3","","","","","","",44,7959,7457
"202406","12","","","","","CTB","SD","3",0,46,20
"202406","12","","","","","CTB","DD","3",0,1450,1291
"202406","12","","","","","CTB","SD","2",0,0,0
"202406","12","","","","","CTB","DD","2",0,243,210
"202406","12","","","","","KMB","SD","",0,149,140
"202406","12","","","","","KMB","DD","",0,3877,3806
"202406","12","","","","","LWB","SD","",0,4,3
"202406","12","","","","","LWB","DD","",0,279,273
"202406","12","","","","","NLB","SD","",0,88,82
"202406","12","","","","","NLB","DD","",0,59,59
"202406","11","","","","","LRB","SD","",0,11,11
"202406","11","","","","","LRB","DD","",0,140,140
"202406","9","","","","","RMB","","",0,936,758
"202406","9","","","","","GMB","","",12,3403,3332
"202406","10","","","","","","","",5,3427,3379
"202406","2","","","SOLO","","","","",307,108209,72717
"202406","2","","","COMBO","","","","",0,128,83
"202406","2","","","MTRI","","","","",1,1163,919
"202406","1","","","","","","","",2596,640445,576548
"202406","3","","","","Urban","TAX","","",74,15250,15037
"202406","3","","","","NT","TAX","","",9,2838,2689
"202406","11","","","","","OTHERS","DD","",0,178,170
"202407","11","","","","","OTHERS","SD","",26,6581,6265
"202407","1","","","","","","","",2974,640634,576674
"202407","6","","","","","","","",0,2257,1909
"202407","7","","MC","","","","","",0,709,709
"202407","7","","OTHERS","","","","","",30,6249,6249
"202407","5","1","","","","","","",167,76188,72951
"202407","5","2","","","","","","",71,33935,32578
"202407","5","3","","","","","","",27,7964,7462
"202407","12","","","","","CTB","SD","3",0,46,21
"202407","12","","","","","CTB","DD","3",0,1450,1303
"202407","12","","","","","CTB","SD","2",0,0,0
"202407","12","","","","","CTB","DD","2",0,243,215
"202407","3","","","","Urban","TAX","","",82,15250,15021
"202407","3","","","","NT","TAX","","",18,2838,2690
"202407","3","","","","Lantau","TAX","","",0,75,75
"202407","12","","","","","KMB","SD","",0,143,141
"202407","12","","","","","KMB","DD","",0,3877,3792
"202407","12","","","","","NLB","SD","",0,88,81
"202407","12","","","","","NLB","DD","",0,59,59
"202407","11","","","","","LRB","SD","",0,11,11
"202407","11","","","","","LRB","DD","",0,140,140
"202407","12","","","","","LWB","SD","",0,4,4
"202407","12","","","","","LWB","DD","",0,277,276
"202407","4","","","","","","SD","",1,818,801
"202407","4","","","","","","DD","",0,27,27
"202407","9","","","","","RMB","","",0,934,755
"202407","9","","","","","GMB","","",7,3405,3333
"202407","10","","","","","","","",5,3420,3360
"202407","2","","","SOLO","","","","",263,108428,72605
"202407","2","","","COMBO","","","","",0,128,81
"202407","2","","","MTRI","","","","",1,1162,917
"202407","11","","","","","OTHERS","DD","",0,178,169
"202408","10","","","","","","","",7,3400,3336
"202408","6","","","","","","","",4,2220,1907
"202408","5","2","","","","","","",60,33816,32422
"202408","5","3","","","","","","",52,7984,7480
"202408","9","","","","","RMB","","",1,933,759
"202408","9","","","","","GMB","","",25,3407,3331
"202408","11","","","","","OTHERS","SD","",39,6563,6263
"202408","11","","","","","OTHERS","DD","",0,178,169
"202408","4","","","","","","SD","",7,816,800
"202408","4","","","","","","DD","",0,27,25
"202408","12","","","","","NLB","SD","",0,88,80
"202408","12","","","","","NLB","DD","",0,59,59
"202408","11","","","","","LRB","SD","",0,11,11
"202408","11","","","","","LRB","DD","",0,140,140
"202408","3","","","","Lantau","TAX","","",1,75,75
"202408","12","","","","","KMB","SD","",0,143,141
"202408","12","","","","","KMB","DD","",0,3872,3761
"202408","12","","","","","CTB","SD","3",0,46,21
"202408","12","","","","","CTB","DD","3",0,1450,1314
"202408","12","","","","","CTB","SD","2",0,0,0
"202408","12","","","","","CTB","DD","2",0,243,227
"202408","12","","","","","LWB","SD","",0,4,4
"202408","12","","","","","LWB","DD","",2,279,275
"202408","2","","","SOLO","","","","",364,107587,72417
"202408","2","","","COMBO","","","","",0,128,78
"202408","2","","","MTRI","","","","",1,1156,904
"202408","1","","","","","","","",3189,634324,576347
"202408","3","","","","Urban","TAX","","",68,15250,15021
"202408","3","","","","NT","TAX","","",8,2838,2686
"202408","7","","MC","","","","","",0,709,709
"202408","7","","OTHERS","","","","","",15,6246,6246
"202408","5","1","","","","","","",149,75765,72549
"202409","12","","","","","LWB","SD","",0,4,4
"202409","11","","","","","LRB","DD","",0,140,140
"202409","12","","","","","KMB","SD","",0,143,140
"202409","12","","","","","KMB","DD","",0,3872,3768
"202409","12","","","","","CTB","SD","3",0,46,19
"202409","12","","","","","CTB","DD","3",0,1450,1317
"202409","12","","","","","CTB","SD","2",0,0,0
"202409","12","","","","","CTB","DD","2",0,243,222
"202409","2","","","SOLO","","","","",342,107894,72235
"202409","2","","","COMBO","","","","",0,128,78
"202409","2","","","MTRI","","","","",5,1161,901
"202409","1","","","","","","","",2940,634643,575141
"202409","3","","","","Urban","TAX","","",44,15250,15010
"202409","3","","","","NT","TAX","","",13,2838,2684
"202409","3","","","","Lantau","TAX","","",0,75,75
"202409","5","1","","","","","","",140,75528,72041
"202409","5","2","","","","","","",62,33750,32276
"202409","5","3","","","","","","",37,8000,7480
"202409","6","","","","","","","",10,2226,1895
"202409","7","","MC","","","","","",0,708,708
"202409","7","","OTHERS","","","","","",26,6236,6236
"202409","4","","","","","","SD","",5,816,798
"202409","4","","","","","","DD","",0,27,26
"202409","9","","","","","RMB","","",0,927,749
"202409","9","","","","","GMB","","",8,3413,3338
"202409","10","","","","","","","",10,3400,3335
"202409","11","","","","","OTHERS","SD","",23,6563,6253
"202409","11","","","","","OTHERS","DD","",0,178,170
"202409","12","","","","","NLB","SD","",0,88,79
"202409","12","","","","","NLB","DD","",5,64,64
"202409","11","","","","","LRB","SD","",0,11,11
"202409","12","","","","","LWB","DD","",0,279,277
"202410","12","","","","","LWB","DD","",0,279,276
"202410","4","","","","","","SD","",7,822,803
"202410","4","","","","","","DD","",0,27,27
"202410","11","","","","","OTHERS","SD","",20,6563,6274
"202410","11","","","","","OTHERS","DD","",0,178,170
"202410","6","","","","","","","",12,2239,1900
"202410","7","","MC","","","","","",0,706,706
"202410","7","","OTHERS","","","","","",55,6255,6255
"202410","5","1","","","","","","",172,75269,71762
"202410","5","2","","","","","","",66,33668,32246
"202410","5","3","","","","","","",52,8027,7512
"202410","9","","","","","RMB","","",0,927,749
"202410","9","","","","","GMB","","",6,3412,3332
"202410","10","","","","","","","",9,3398,3333
"202410","2","","","SOLO","","","","",397,108224,72614
"202410","2","","","COMBO","","","","",1,129,81
"202410","2","","","MTRI","","","","",0,1160,898
"202410","1","","","","","","","",3829,635366,576326
"202410","12","","","","","KMB","SD","",0,143,143
"202410","12","","","","","KMB","DD","",0,3872,3796
"202410","12","","","","","CTB","SD","3",0,46,20
"202410","12","","","","","CTB","DD","3",0,1450,1326
"202410","12","","","","","CTB","SD","2",0,0,0
"202410","12","","","","","CTB","DD","2",0,243,226
"202410","3","","","","Urban","TAX","","",61,15250,14997
"202410","3","","","","NT","TAX","","",12,2838,2673
"202410","3","","","","Lantau","TAX","","",0,75,75
"202410","12","","","","","NLB","SD","",0,88,77
"202410","12","","","","","NLB","DD","",3,67,67
"202410","11","","","","","LRB","SD","",0,11,11
"202410","11","","","","","LRB","DD","",0,140,140
"202410","12","","","","","LWB","SD","",0,4,2
"202411","6","","","","","","","",2,2244,1890
"202411","7","","MC","","","","","",0,704,704
"202411","11","","","","","LRB","DD","",0,140,140
"202411","11","","","","","LRB","SD","",0,11,11
"202411","12","","","","","NLB","DD","",0,67,67
"202411","12","","","","","NLB","SD","",0,88,79
"202411","12","","","","","LWB","DD","",0,279,279
"202411","12","","","","","LWB","SD","",0,4,2
"202411","11","","","","","OTHERS","DD","",0,178,169
"202411","11","","","","","OTHERS","SD","",35,6561,6300
"202411","4","","","","","","DD","",0,27,27
"202411","4","","","","","","SD","",6,826,805
"202411","2","","","COMBO","","","","",1,130,83
"202411","2","","","SOLO","","","","",331,108499,72450
"202411","3","","","","Urban","TAX","","",50,15250,14988
"202411","1","","","","","","","",3561,636201,576802
"202411","3","","","","Lantau","TAX","","",0,75,75
"202411","3","","","","NT","TAX","","",20,2838,2679
"202411","12","","","","","KMB","DD","",0,3871,3772
"202411","12","","","","","KMB","SD","",0,143,141
"202411","12","","","","","CTB","DD","3",0,1450,1322
"202411","12","","","","","CTB","SD","3",0,46,20
"202411","12","","","","","CTB","DD","2",0,243,228
"202411","12","","","","","CTB","SD","2",0,0,0
"202411","2","","","MTRI","","","","",2,1160,890
"202411","10","","","","","","","",31,3422,3359
"202411","9","","","","","GMB","","",4,3416,3334
"202411","9","","","","","RMB","","",1,924,750
"202411","5","3","","","","","","",54,8053,7538
"202411","5","2","","","","","","",69,33579,32106
"202411","5","1","","","","","","",179,75023,71318
"202411","7","","OTHERS","","","","","",89,6281,6281
"202412","12","","","","","KMB","SD","",0,143,141
"202412","11","","","","","LRB","DD","",3,141,141
"202412","12","","","","","LWB","SD","",0,4,2
"202412","12","","","","","NLB","DD","",0,67,67
"202412","12","","","","","NLB","SD","",0,87,75
"202412","12","","","","","CTB","DD","2",0,243,226
"202412","12","","","","","CTB","SD","2",0,0,0
"202412","12","","","","","CTB","DD","3",0,1430,1312
"202412","12","","","","","CTB","SD","3",0,40,14
"202412","11","","","","","OTHERS","DD","",0,177,167
"202412","11","","","","","OTHERS","SD","",26,6507,6263
"202412","2","","","MTRI","","","","",1,1149,880
"202412","2","","","COMBO","","","","",0,129,81
"202412","2","","","SOLO","","","","",277,107605,72533
"202412","1","","","","","","","",3584,630711,578001
"202412","7","","OTHERS","","","","","",96,6303,6303
"202412","10","","","","","","","",8,3420,3354
"202412","9","","","","","GMB","","",8,3419,3338
"202412","9","","","","","RMB","","",3,921,739
"202412","11","","","","","LRB","SD","",0,11,11
"202412","3","","","","Lantau","TAX","","",1,75,75
"202412","3","","","","NT","TAX","","",6,2838,2678
"202412","5","3","","","","","","",38,7995,7506
"202412","5","2","","","","","","",73,33350,31821
"202412","5","1","","","","","","",171,74332,70558
"202412","3","","","","Urban","TAX","","",127,15250,15020
"202412","12","","","","","LWB","DD","",0,279,279
"202412","4","","","","","","DD","",0,31,31
"202412","7","","MC","","","","","",0,703,703
"202412","6","","","","","","","",9,2209,1892
"202412","12","","","","","KMB","DD","",0,3867,3754
"202412","4","","","","","","SD","",11,824,806
"202501","1","","","","","","","",2983,631116,578550
"202501","2","","","SOLO","","","","",243,107793,72500
"202501","2","","","COMBO","","","","",2,131,77
"202501","2","","","MTRI","","","","",0,1149,872
"202501","12","","","","","KMB","SD","",0,143,139
"202501","12","","","","","KMB","DD","",0,3849,3805
"202501","3","","","","Urban","TAX","","",69,15250,15051
"202501","3","","","","NT","TAX","","",12,2838,2676
"202501","3","","","","Lantau","TAX","","",0,75,75
"202501","12","","","","","LWB","SD","",0,4,2
"202501","12","","","","","LWB","DD","",0,279,278
"202501","12","","","","","NLB","SD","",0,87,74
"202501","12","","","","","NLB","DD","",0,67,67
"202501","11","","","","","LRB","SD","",0,11,11
"202501","11","","","","","LRB","DD","",1,142,142
"202501","12","","","","","CTB","SD","3",0,40,14
"202501","12","","","","","CTB","DD","3",0,1430,1303
"202501","12","","","","","CTB","SD","2",0,0,0
"202501","12","","","","","CTB","DD","2",0,243,224
"202501","4","","","","","","SD","",17,840,820
"202501","4","","","","","","DD","",0,31,31
"202501","11","","","","","OTHERS","SD","",40,6519,6295
"202501","11","","","","","OTHERS","DD","",0,176,169
"202501","9","","","","","RMB","","",0,914,733
"202501","9","","","","","GMB","","",4,3426,3347
"202501","10","","","","","","","",3,3407,3341
"202501","6","","","","","","","",5,2212,1885
"202501","7","","MC","","","","","",0,702,702
"202501","7","","OTHERS","","","","","",68,6320,6320
"202501","5","1","","","","","","",133,74297,70556
"202501","5","2","","","","","","",67,33344,31828
"202501","5","3","","","","","","",28,8002,7517
"202502","3","","","","NT","TAX","","",11,2838,2674
"202502","3","","","","Lantau","TAX","","",0,75,75
"202502","1","","","","","","","",3335,632016,579913
"202502","2","","","SOLO","","","","",273,108004,72747
"202502","2","","","COMBO","","","","",0,131,77
"202502","2","","","MTRI","","","","",1,1147,862
"202502","12","","","","","KMB","SD","",0,143,141
"202502","12","","","","","KMB","DD","",5,3853,3812
"202502","3","","","","Urban","TAX","","",81,15250,15064
"202502","12","","","","","LWB","SD","",0,4,2
"202502","12","","","","","LWB","DD","",6,285,278
"202502","12","","","","","NLB","SD","",0,87,74
"202502","12","","","","","NLB","DD","",0,67,67
"202502","11","","","","","LRB","SD","",0,11,11
"202502","11","","","","","LRB","DD","",0,142,142
"202502","12","","","","","CTB","SD","3",0,40,13
"202502","12","","","","","CTB","DD","3",0,1430,1327
"202502","12","","","","","CTB","SD","2",0,0,0
"202502","12","","","","","CTB","DD","2",0,243,225
"202502","4","","","","","","SD","",0,840,821
"202502","11","","","","","OTHERS","SD","",14,6508,6295
"202502","11","","","","","OTHERS","DD","",0,176,169
"202502","4","","","","","","DD","",0,31,30
"202502","9","","","","","RMB","","",0,910,727
"202502","9","","","","","GMB","","",4,3430,3350
"202502","10","","","","","","","",8,3402,3342
"202502","6","","","","","","","",5,2216,1888
"202502","7","","MC","","","","","",0,702,702
"202502","7","","OTHERS","","","","","",38,6323,6323
"202502","5","1","","","","","","",62,74206,70496
"202502","5","2","","","","","","",39,33310,31857
"202502","5","3","","","","","","",28,8010,7528
"202503","3","","","","Urban","TAX","","",165,15250,15065
"202503","3","","","","NT","TAX","","",13,2838,2668
"202503","3","","","","Lantau","TAX","","",0,75,74
"202503","1","","","","","","","",3622,632607,579843
"202503","2","","","SOLO","","","","",351,108286,72705
"202503","2","","","COMBO","","","","",0,131,76
"202503","2","","","MTRI","","","","",1,1147,860
"202503","12","","","","","KMB","SD","",0,143,140
"202503","12","","","","","KMB","DD","",0,3852,3841
"202503","12","","","","","LWB","SD","",0,4,3
"202503","12","","","","","LWB","DD","",12,297,295
"202503","12","","","","","NLB","SD","",0,87,74
"202503","12","","","","","NLB","DD","",0,67,67
"202503","11","","","","","LRB","SD","",0,11,11
"202503","12","","","","","CTB","SD","3",0,40,15
"202503","12","","","","","CTB","DD","3",0,1430,1330
"202503","12","","","","","CTB","SD","2",0,0,0
"202503","12","","","","","CTB","DD","2",0,243,224
"202503","11","","","","","OTHERS","SD","",34,6515,6300
"202503","11","","","","","OTHERS","DD","",0,175,166
"202503","11","","","","","LRB","DD","",1,143,143
"202503","4","","","","","","SD","",6,842,823
"202503","4","","","","","","DD","",0,31,31
"202503","9","","","","","RMB","","",1,898,720
"202503","9","","","","","GMB","","",2,3442,3358
"202503","10","","","","","","","",16,3407,3349
"202503","6","","","","","","","",10,2226,1897
"202503","7","","MC","","","","","",25,703,703
"202503","7","","OTHERS","","","","","",25,6310,6310
"202503","5","1","","","","","","",108,74083,70286
"202503","5","2","","","","","","",82,33273,31779
"202503","5","3","","","","","","",41,8031,7532
"202504","3","","","","Urban","TAX","","",80,15250,15002
"202504","3","","","","NT","TAX","","",16,2838,2670
"202504","3","","","","Lantau","TAX","","",2,75,75
"202504","1","","","","","","","",3128,632300,579129
"202504","2","","","SOLO","","","","",336,108547,72790
"202504","2","","","COMBO","","","","",0,131,79
"202504","2","","","MTRI","","","","",1,1148,861
"202504","12","","","","","KMB","DD","",5,3857,3848
"202504","12","","","","","KMB","SD","",0,143,141
"202504","12","","","","","LWB","SD","",0,4,3
"202504","12","","","","","LWB","DD","",2,299,298
