"YR_MTH","MODE","TTD_PTO_CODE","FRANCHISE_TYPE","RAIL_LINE","BUS_TYPE_CODE","KM","KM_INDI","KM_CROSS_HARBOUR","KM_CROSS_HARBOUR_INDI","NO_FLEET","NO_FLEET_INDI","PAX_CAP","PAX_CAP_INDI"
"201701","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201701","Fran_Bus","CTB","2","","",2279.1118,"",646.8213,"",182,"",23434,""
"201701","Fran_Bus","CTB","2","","DD",,"",,"",182,"",,""
"201701","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201701","Fran_Bus","NWFB","","","",3609.8417,"",1452.707,"",692,"",86831,""
"201701","Fran_Bus","NWFB","","","DD",,"",,"",680,"",,""
"201701","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201701","Fran_Bus","LWB","","","",3096.233,"",,"",241,"",29659,""
"201701","Fran_Bus","LWB","","","DD",,"",,"",241,"",,""
"201701","Fran_Bus","LWB","","","SD",,"",,"",0,"",,""
"201701","Fran_Bus","NLB","","","",801.022,"",,"",124,"",8864,""
"201701","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201701","Fran_Bus","NLB","","","SD",,"",,"",114,"",,""
"201701","Railways","MTRC","","Local","",3048.093,"",,"",1875,"",590989,""
"201701","Railways","MTRC","","Airport","",247.26,"",,"",77,"",7700,""
"201701","Railways","MTRC","","LRT","",686.314,"",,"",139,"",34055,""
"201701","Railways","HKT","","","",421.07829,"",,"",161,"",18515,""
"201701","PLB","GMB","","","",27592.972,"",,"",3258,"",52128,""
"201701","PLB","RMB","","","",,"",,"",1089,"",17424,""
"201701","Ferries","NWFF","","","",0,"",,"",21,"",13891,""
"201701","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201701","Ferries","LFS","","","",0,"",,"",42,"",12180,""
"201701","LRB","LRB","","","",498.4961,"",,"",133,"",15594,""
"201701","LRB","LRB","","","DD",,"",,"",122,"",,""
"201701","LRB","LRB","","","SD",,"",,"",11,"",,""
"201701","RS","RS","","","",3297.681,"",,"",1091,"",53678,""
"201701","TAX","TAX","","","",,"",,"",18154,"",82967,""
"201701","Fran_Bus","KMB","","","",23939.047,"",2996.27,"",3913,"",498675,""
"201701","Fran_Bus","KMB","","","DD",,"",,"",3749,"",,""
"201701","Fran_Bus","KMB","","","SD",,"",,"",164,"",,""
"201701","Fran_Bus","CTB","1","","",4430.87,"",2044.3751,"",770,"",96805,""
"201702","Fran_Bus","KMB","","","",21868.956,"",2764.8,"",3903,"",497403,""
"201702","Fran_Bus","KMB","","","DD",,"",,"",3739,"",,""
"201702","Fran_Bus","KMB","","","SD",,"",,"",164,"",,""
"201702","Fran_Bus","CTB","1","","",4020.6455,"",1871.2224,"",769,"",96678,""
"201702","Fran_Bus","CTB","1","","DD",,"",,"",731,"",,""
"201702","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201702","Fran_Bus","CTB","2","","",2053.173,"",583.4512,"",183,"",23676,""
"201702","Fran_Bus","CTB","2","","DD",,"",,"",183,"",,""
"201702","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201702","Fran_Bus","NWFB","","","",3292.3566,"",1331.8766,"",693,"",86962,""
"201702","Fran_Bus","NWFB","","","DD",,"",,"",681,"",,""
"201702","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201702","Fran_Bus","LWB","","","",2844.373,"",,"",241,"",29659,""
"201702","Fran_Bus","LWB","","","DD",,"",,"",241,"",,""
"201702","Fran_Bus","LWB","","","SD",,"",,"",0,"",,""
"201702","Fran_Bus","NLB","","","",722.038,"",,"",123,"",8797,""
"201702","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201702","Fran_Bus","NLB","","","SD",,"",,"",113,"",,""
"201702","Railways","MTRC","","Local","",2779.685,"",,"",1875,"",590989,""
"201702","Railways","MTRC","","Airport","",222.645,"",,"",77,"",7700,""
"201702","Railways","MTRC","","LRT","",617.77,"",,"",139,"",34055,""
"201702","Railways","HKT","","","",373.32262,"",,"",161,"",18515,""
"201702","PLB","GMB","","","",25270.165,"",,"",3258,"",52128,""
"201702","PLB","RMB","","","",,"",,"",1087,"",17392,""
"201702","Ferries","NWFF","","","",0,"",,"",21,"",13891,""
"201702","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201702","Ferries","LFS","","","",0,"",,"",42,"",12168,""
"201702","LRB","LRB","","","",456.0491,"",,"",133,"",15607,""
"201702","LRB","LRB","","","DD",,"",,"",122,"",,""
"201702","LRB","LRB","","","SD",,"",,"",11,"",,""
"201702","RS","RS","","","",3162.833,"",,"",1089,"",53538,""
"201702","TAX","TAX","","","",,"",,"",18155,"",82849,""
"201703","Railways","MTRC","","Local","",3085.888,"",,"",1875,"",590989,""
"201703","Railways","MTRC","","Airport","",246.598,"",,"",77,"",7700,""
"201703","Railways","MTRC","","LRT","",688.868,"",,"",139,"",34055,""
"201703","Railways","HKT","","","",408.24479,"",,"",161,"",18515,""
"201703","PLB","GMB","","","",27941.353,"",,"",3286,"",52576,""
"201703","PLB","RMB","","","",,"",,"",1061,"",16976,""
"201703","Ferries","NWFF","","","",0,"",,"",21,"",13891,""
"201703","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201703","Ferries","LFS","","","",0,"",,"",42,"",12168,""
"201703","LRB","LRB","","","",507.8173,"",,"",133,"",15613,""
"201703","LRB","LRB","","","DD",,"",,"",122,"",,""
"201703","LRB","LRB","","","SD",,"",,"",11,"",,""
"201703","RS","RS","","","",3424.758,"",,"",1087,"",53614,""
"201703","TAX","TAX","","","",,"",,"",18154,"",82667,""
"201703","Fran_Bus","KMB","","","",24171.92,"",3066.236,"",3915,"",499284,""
"201703","Fran_Bus","KMB","","","DD",,"",,"",3751,"",,""
"201703","Fran_Bus","KMB","","","SD",,"",,"",164,"",,""
"201703","Fran_Bus","CTB","1","","",4463.2458,"",2080.3929,"",765,"",91673,""
"201703","Fran_Bus","CTB","1","","DD",,"",,"",727,"",,""
"201703","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201703","Fran_Bus","CTB","2","","",2298.68,"",648.5391,"",182,"",23655,""
"201703","Fran_Bus","CTB","2","","DD",,"",,"",182,"",,""
"201703","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201703","Fran_Bus","NWFB","","","",3647.4351,"",1477.175,"",703,"",88171,""
"201703","Fran_Bus","NWFB","","","DD",,"",,"",691,"",,""
"201703","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201703","Fran_Bus","LWB","","","",3153.302,"",,"",241,"",29659,""
"201703","Fran_Bus","LWB","","","DD",,"",,"",241,"",,""
"201703","Fran_Bus","LWB","","","SD",,"",,"",0,"",,""
"201703","Fran_Bus","NLB","","","",755.829,"",,"",123,"",8827,""
"201703","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201703","Fran_Bus","NLB","","","SD",,"",,"",113,"",,""
"201704","Fran_Bus","NLB","","","SD",,"",,"",114,"",,""
"201704","Railways","MTRC","","Local","",2915.744,"",,"",1875,"",590989,""
"201704","Railways","MTRC","","Airport","",239.429,"",,"",77,"",7700,""
"201704","Railways","MTRC","","LRT","",658.224,"",,"",139,"",34055,""
"201704","Railways","HKT","","","",389.68691,"",,"",161,"",18515,""
"201704","PLB","GMB","","","",26813.514,"",,"",3266,"",52256,""
"201704","PLB","RMB","","","",,"",,"",1079,"",17264,""
"201704","Ferries","NWFF","","","",0,"",,"",21,"",13891,""
"201704","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201704","Ferries","LFS","","","",0,"",,"",42,"",12168,""
"201704","LRB","LRB","","","",476.5442,"",,"",133,"",15625,""
"201704","LRB","LRB","","","DD",,"",,"",122,"",,""
"201704","LRB","LRB","","","SD",,"",,"",11,"",,""
"201704","RS","RS","","","",3161.146,"",,"",1092,"",53755,""
"201704","TAX","TAX","","","",,"",,"",18154,"",82520,""
"201704","Fran_Bus","KMB","","","DD",,"",,"",3756,"",,""
"201704","Fran_Bus","KMB","","","SD",,"",,"",164,"",,""
"201704","Fran_Bus","CTB","1","","",4250.0564,"",1960.24,"",767,"",96543,""
"201704","Fran_Bus","CTB","1","","DD",,"",,"",729,"",,""
"201704","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201704","Fran_Bus","CTB","2","","",2238.99,"",625.0974,"",183,"",23795,""
"201704","Fran_Bus","CTB","2","","DD",,"",,"",183,"",,""
"201704","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201704","Fran_Bus","NWFB","","","",3502.8107,"",1406.1895,"",695,"",86858,""
"201704","Fran_Bus","NWFB","","","DD",,"",,"",683,"",,""
"201704","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201704","Fran_Bus","LWB","","","",2996.869,"",,"",242,"",29729,""
"201704","Fran_Bus","LWB","","","DD",,"",,"",241,"",,""
"201704","Fran_Bus","LWB","","","SD",,"",,"",1,"",,""
"201704","Fran_Bus","KMB","","","",23081.128,"",2937.403,"",3920,"",500120,""
"201704","Fran_Bus","NLB","","","",774.451,"",,"",124,"",8902,""
"201704","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201705","Fran_Bus","CTB","2","","",2305.4135,"",644.801,"",183,"",23795,""
"201705","Fran_Bus","CTB","2","","DD",,"",,"",183,"",,""
"201705","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201705","Fran_Bus","NWFB","","","",3589.4515,"",1450.8255,"",681,"",85024,""
"201705","Fran_Bus","NWFB","","","DD",,"",,"",669,"",,""
"201705","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201705","Fran_Bus","LWB","","","",3124.724,"",,"",243,"",29799,""
"201705","Fran_Bus","LWB","","","DD",,"",,"",241,"",,""
"201705","Fran_Bus","LWB","","","SD",,"",,"",2,"",,""
"201705","Fran_Bus","NLB","","","",763.266,"",,"",124,"",8916,""
"201705","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201705","Fran_Bus","NLB","","","SD",,"",,"",114,"",,""
"201705","Railways","MTRC","","Local","",3042.438,"",,"",1875,"",590989,""
"201705","Railways","MTRC","","Airport","",246.528,"",,"",77,"",7700,""
"201705","Railways","MTRC","","LRT","",686.334,"",,"",139,"",34055,""
"201705","Railways","HKT","","","",415.86618,"",,"",161,"",18515,""
"201705","PLB","GMB","","","",27731.264,"",,"",3269,"",52304,""
"201705","PLB","RMB","","","",,"",,"",1074,"",17184,""
"201705","Ferries","NWFF","","","",0,"",,"",21,"",13891,""
"201705","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201705","Ferries","LFS","","","",0,"",,"",42,"",12180,""
"201705","LRB","LRB","","","",498.095,"",,"",134,"",15761,""
"201705","LRB","LRB","","","DD",,"",,"",123,"",,""
"201705","LRB","LRB","","","SD",,"",,"",11,"",,""
"201705","RS","RS","","","",3268.917,"",,"",1079,"",53236,""
"201705","TAX","TAX","","","",,"",,"",18141,"",82276,""
"201705","Fran_Bus","KMB","","","",24011.384,"",3086.772,"",3918,"",501147,""
"201705","Fran_Bus","KMB","","","DD",,"",,"",3757,"",,""
"201705","Fran_Bus","KMB","","","SD",,"",,"",161,"",,""
"201705","Fran_Bus","CTB","1","","",4320.6404,"",2020.8839,"",768,"",96788,""
"201705","Fran_Bus","CTB","1","","DD",,"",,"",730,"",,""
"201705","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201706","Fran_Bus","KMB","","","",23096.575,"",2994.362,"",3935,"",503738,""
"201706","Fran_Bus","KMB","","","DD",,"",,"",3778,"",,""
"201706","Fran_Bus","KMB","","","SD",,"",,"",157,"",,""
"201706","Fran_Bus","CTB","1","","",4140.809,"",1952.2211,"",768,"",96806,""
"201706","Fran_Bus","CTB","1","","DD",,"",,"",730,"",,""
"201706","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201706","Fran_Bus","CTB","2","","",2220.8078,"",619.5906,"",183,"",23795,""
"201706","Fran_Bus","CTB","2","","DD",,"",,"",183,"",,""
"201706","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201706","Fran_Bus","NWFB","","","",3416.0836,"",1387.6227,"",687,"",85642,""
"201706","Fran_Bus","NWFB","","","DD",,"",,"",675,"",,""
"201706","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201706","Fran_Bus","LWB","","","",2998.138,"",,"",243,"",29799,""
"201706","Fran_Bus","LWB","","","DD",,"",,"",241,"",,""
"201706","Fran_Bus","LWB","","","SD",,"",,"",2,"",,""
"201706","Fran_Bus","NLB","","","",685.174,"",,"",124,"",8916,""
"201706","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201706","Fran_Bus","NLB","","","SD",,"",,"",114,"",,""
"201706","Railways","MTRC","","Local","",2980.132,"",,"",1875,"",590989,""
"201706","Railways","MTRC","","Airport","",238.412,"",,"",77,"",7700,""
"201706","Railways","MTRC","","LRT","",667.071,"",,"",139,"",34055,""
"201706","Railways","HKT","","","",386.01719,"",,"",161,"",18515,""
"201706","PLB","GMB","","","",26886.562,"",,"",3268,"",52288,""
"201706","PLB","RMB","","","",,"",,"",1075,"",17200,""
"201706","Ferries","NWFF","","","",0,"",,"",21,"",12721,""
"201706","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201706","Ferries","LFS","","","",0,"",,"",42,"",12163,""
"201706","LRB","LRB","","","",488.9896,"",,"",134,"",15758,""
"201706","LRB","LRB","","","DD",,"",,"",123,"",,""
"201706","LRB","LRB","","","SD",,"",,"",11,"",,""
"201706","RS","RS","","","",3258.804,"",,"",1074,"",52884,""
"201706","TAX","TAX","","","",,"",,"",18144,"",82098,""
"201707","Fran_Bus","KMB","","","SD",,"",,"",150,"",,""
"201707","Fran_Bus","CTB","1","","",4300.7612,"",2021.1339,"",768,"",96799,""
"201707","Fran_Bus","CTB","1","","DD",,"",,"",730,"",,""
"201707","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201707","Fran_Bus","CTB","2","","",2330.9476,"",651.489,"",181,"",23562,""
"201707","Fran_Bus","CTB","2","","DD",,"",,"",181,"",,""
"201707","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201707","Fran_Bus","NWFB","","","",3571.4874,"",1464.6924,"",692,"",86281,""
"201707","Fran_Bus","NWFB","","","DD",,"",,"",680,"",,""
"201707","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201707","Fran_Bus","LWB","","","",3099.535,"",,"",242,"",29676,""
"201707","Fran_Bus","LWB","","","DD",,"",,"",240,"",,""
"201707","Fran_Bus","LWB","","","SD",,"",,"",2,"",,""
"201707","Fran_Bus","NLB","","","",717.612,"",,"",124,"",8916,""
"201707","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201707","Fran_Bus","NLB","","","SD",,"",,"",114,"",,""
"201707","Railways","MTRC","","Local","",3060.285,"",,"",1875,"",590989,""
"201707","Railways","MTRC","","Airport","",246.11,"",,"",77,"",7700,""
"201707","Railways","MTRC","","LRT","",677.046,"",,"",139,"",34055,""
"201707","Railways","HKT","","","",386.95902,"",,"",161,"",18515,""
"201707","PLB","GMB","","","",27646.69,"",,"",3268,"",52288,""
"201707","PLB","RMB","","","",,"",,"",1074,"",17184,""
"201707","Ferries","NWFF","","","",0,"",,"",21,"",12721,""
"201707","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201707","Ferries","LFS","","","",0,"",,"",42,"",12158,""
"201707","LRB","LRB","","","",500.4008,"",,"",134,"",15758,""
"201707","LRB","LRB","","","DD",,"",,"",123,"",,""
"201707","LRB","LRB","","","SD",,"",,"",11,"",,""
"201707","RS","RS","","","",3265.479,"",,"",1075,"",52612,""
"201707","TAX","TAX","","","",,"",,"",18147,"",81949,""
"201707","Fran_Bus","KMB","","","",24043.66,"",3101.728,"",3938,"",504746,""
"201707","Fran_Bus","KMB","","","DD",,"",,"",3788,"",,""
"201708","LRB","LRB","","","DD",,"",,"",122,"",,""
"201708","TAX","TAX","","","",,"",,"",18149,"",81795,""
"201708","Ferries","LFS","","","",0,"",,"",43,"",12271,""
"201708","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201708","Ferries","NWFF","","","",0,"",,"",21,"",12721,""
"201708","PLB","RMB","","","",,"",,"",1071,"",17136,""
"201708","PLB","GMB","","","",27286.31,"",,"",3270,"",52356,""
"201708","Railways","HKT","","","",381.57833,"",,"",161,"",18515,""
"201708","Railways","MTRC","","LRT","",658.746,"",,"",139,"",34055,""
"201708","Railways","MTRC","","Airport","",242.412,"",,"",77,"",7700,""
"201708","Railways","MTRC","","Local","",3014.719,"",,"",1875,"",590989,""
"201708","Fran_Bus","NLB","","","SD",,"",,"",114,"",,""
"201708","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201708","Fran_Bus","NLB","","","",682.7,"",,"",124,"",8916,""
"201708","Fran_Bus","LWB","","","SD",,"",,"",2,"",,""
"201708","Fran_Bus","LWB","","","DD",,"",,"",241,"",,""
"201708","Fran_Bus","LWB","","","",2985.963,"",,"",243,"",29799,""
"201708","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201708","Fran_Bus","NWFB","","","DD",,"",,"",671,"",,""
"201708","Fran_Bus","NWFB","","","",3413.4012,"",1415.731,"",683,"",85302,""
"201708","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201708","Fran_Bus","CTB","2","","DD",,"",,"",181,"",,""
"201708","Fran_Bus","CTB","2","","",2255.741,"",629.0291,"",181,"",23562,""
"201708","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201708","Fran_Bus","CTB","1","","DD",,"",,"",722,"",,""
"201708","Fran_Bus","CTB","1","","",4133.0565,"",1958.4077,"",760,"",95840,""
"201708","Fran_Bus","KMB","","","SD",,"",,"",145,"",,""
"201708","Fran_Bus","KMB","","","DD",,"",,"",3766,"",,""
"201708","Fran_Bus","KMB","","","",23350.323,"",3018.459,"",3911,"",501694,""
"201708","RS","RS","","","",3203.851,"",,"",1061,"",51791,""
"201708","LRB","LRB","","","SD",,"",,"",11,"",,""
"201708","LRB","LRB","","","",493.4604,"",,"",133,"",15657,""
"201709","Fran_Bus","LWB","","","DD",,"",,"",240,"",,""
"201709","Fran_Bus","LWB","","","",3029.537,"",,"",242,"",29676,""
"201709","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201709","Fran_Bus","NWFB","","","DD",,"",,"",672,"",,""
"201709","Fran_Bus","NWFB","","","",3409.2598,"",1400.9334,"",684,"",85407,""
"201709","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201709","Fran_Bus","CTB","2","","DD",,"",,"",181,"",,""
"201709","Fran_Bus","CTB","2","","",2235.8463,"",628.2065,"",181,"",23562,""
"201709","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201709","Fran_Bus","CTB","1","","DD",,"",,"",712,"",,""
"201709","Fran_Bus","CTB","1","","",4171.8873,"",1956.8248,"",750,"",94671,""
"201709","Fran_Bus","KMB","","","SD",,"",,"",145,"",,""
"201709","Fran_Bus","KMB","","","DD",,"",,"",3786,"",,""
"201709","Fran_Bus","KMB","","","",23382.884,"",3006.769,"",3931,"",504559,""
"201709","TAX","TAX","","","",,"",,"",18150,"",81646,""
"201709","RS","RS","","","",3167.674,"",,"",1051,"",51447,""
"201709","LRB","LRB","","","SD",,"",,"",11,"",,""
"201709","LRB","LRB","","","DD",,"",,"",122,"",,""
"201709","LRB","LRB","","","",486.9445,"",,"",133,"",15657,""
"201709","Ferries","LFS","","","",0,"",,"",43,"",12080,""
"201709","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201709","Ferries","NWFF","","","",0,"",,"",21,"",12761,""
"201709","PLB","RMB","","","",,"",,"",1067,"",17081,""
"201709","PLB","GMB","","","",27047.713,"",,"",3272,"",52496,""
"201709","Railways","HKT","","","",392.88326,"",,"",161,"",18515,""
"201709","Railways","MTRC","","LRT","",666.173,"",,"",139,"",34055,""
"201709","Railways","MTRC","","Airport","",238.73,"",,"",77,"",7700,""
"201709","Railways","MTRC","","Local","",2982.112,"",,"",1875,"",590989,""
"201709","Fran_Bus","NLB","","","SD",,"",,"",110,"",,""
"201709","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201709","Fran_Bus","LWB","","","SD",,"",,"",2,"",,""
"201709","Fran_Bus","NLB","","","",681.483,"",,"",120,"",8648,""
"201710","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"201710","Fran_Bus","NLB","","","",732.844,"",,"",122,"",8782,""
"201710","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201710","Fran_Bus","NLB","","","SD",,"",,"",112,"",,""
"201710","Railways","MTRC","","Local","",3029.464,"",,"",1875,"",590989,""
"201710","Railways","MTRC","","Airport","",246.562,"",,"",77,"",7700,""
"201710","Railways","MTRC","","LRT","",683.676,"",,"",139,"",34055,""
"201710","Railways","HKT","","","",389.06769,"",,"",161,"",18515,""
"201710","PLB","GMB","","","",27576.997,"",,"",3270,"",52596,""
"201710","PLB","RMB","","","",,"",,"",1064,"",17060,""
"201710","Ferries","NWFF","","","",0,"",,"",21,"",12761,""
"201710","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201710","Ferries","LFS","","","",0,"",,"",43,"",12092,""
"201710","LRB","LRB","","","",488.6657,"",,"",133,"",15671,""
"201710","LRB","LRB","","","DD",,"",,"",122,"",,""
"201710","LRB","LRB","","","SD",,"",,"",11,"",,""
"201710","RS","RS","","","",3117.661,"",,"",1050,"",51369,""
"201710","TAX","TAX","","","",,"",,"",18150,"",81472,""
"201710","Fran_Bus","KMB","","","",23519.339,"",3012.991,"",3943,"",506327,""
"201710","Fran_Bus","KMB","","","DD",,"",,"",3797,"",,""
"201710","Fran_Bus","KMB","","","SD",,"",,"",146,"",,""
"201710","Fran_Bus","CTB","1","","",4227.6419,"",1981.0409,"",746,"",94246,""
"201710","Fran_Bus","CTB","1","","DD",,"",,"",708,"",,""
"201710","Fran_Bus","CTB","1","","SD",,"",,"",38,"",,""
"201710","Fran_Bus","CTB","2","","",2275.5601,"",634.6355,"",190,"",24723,""
"201710","Fran_Bus","CTB","2","","DD",,"",,"",190,"",,""
"201710","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"201710","Fran_Bus","NWFB","","","",3496.7735,"",1439.0262,"",681,"",85159,""
"201710","Fran_Bus","NWFB","","","DD",,"",,"",669,"",,""
"201710","Fran_Bus","NWFB","","","SD",,"",,"",12,"",,""
"201710","Fran_Bus","LWB","","","",3048.978,"",,"",244,"",29831,""
"201710","Fran_Bus","LWB","","","DD",,"",,"",240,"",,""
"201711","Fran_Bus","KMB","","","",23315.697,"",3006.473,"",3954,"",508629,""
"201711","Fran_Bus","KMB","","","DD",,"",,"",3808,"",,""
"201711","TAX","TAX","","","",,"",,"",18152,"",81320,""
"201711","RS","RS","","","",3136.253,"",,"",1065,"",52207,""
"201711","LRB","LRB","","","SD",,"",,"",11,"",,""
"201711","LRB","LRB","","","DD",,"",,"",125,"",,""
"201711","Ferries","NWFF","","","",0,"",,"",21,"",12761,""
"201711","PLB","RMB","","","",,"",,"",1065,"",17109,""
"201711","PLB","GMB","","","",27042.095,"",,"",3274,"",52843,""
"201711","Railways","HKT","","","",378.44095,"",,"",161,"",18515,""
"201711","Railways","MTRC","","LRT","",667.087,"",,"",139,"",34055,""
"201711","Railways","MTRC","","Airport","",238.338,"",,"",77,"",7700,""
"201711","Railways","MTRC","","Local","",2981.017,"",,"",1875,"",590989,""
"201711","Fran_Bus","NLB","","","SD",,"",,"",114,"",,""
"201711","Fran_Bus","NLB","","","DD",,"",,"",10,"",,""
"201711","Fran_Bus","NLB","","","",696.769,"",,"",124,"",8916,""
"201711","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"201711","LRB","LRB","","","",485.3385,"",,"",136,"",16058,""
"201711","Ferries","LFS","","","",0,"",,"",43,"",12092,""
"201711","Ferries","STF","","","",0,"",,"",10,"",5040,""
"201711","Fran_Bus","LWB","","","DD",,"",,"",241,"",,""
"201711","Fran_Bus","LWB","","","",2975.92,"",,"",245,"",29960,""
