matsim_stop_facility_id,official_stop_id,gtfs_stop_exists,bus_json_stop_exists,route_usage_count,matsim_route_ids_json,official_operators_json,candidate_count,mapping_status,mapping_quality,matching_method,evidence,unresolved_reason
pt_bus_10000007_9da8417447__c1837e0d30_008,10000007,True,True,1,"[""bus_1000022_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000007_9da8417447__d6d7d6c250_003,10000007,True,True,1,"[""bus_1000643_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000007_9da8417447__e049b8d08c_003,10000007,True,True,1,"[""bus_1000452_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000007_9da8417447__eb9eb6682c_010,10000007,True,True,1,"[""bus_1000025_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000007_9da8417447__f05a81cbae_003,10000007,True,True,1,"[""bus_1000029_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__04d2aec780_010,10000008,True,True,1,"[""bus_1000031_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__0f11e39e2b_013,10000008,True,True,1,"[""bus_1000022_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__0f54e32162_031,10000008,True,True,1,"[""bus_1000574_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__0fd41928a7_015,10000008,True,True,1,"[""bus_8295_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__120c7a83ad_011,10000008,True,True,1,"[""bus_1000026_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__135ce57e37_020,10000008,True,True,1,"[""bus_1474_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__347702426a_026,10000008,True,True,1,"[""bus_8764_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__3a1f253196_030,10000008,True,True,1,"[""bus_8778_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__3e3a598e86_025,10000008,True,True,1,"[""bus_1460_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__4801bc3db8_016,10000008,True,True,1,"[""bus_8349_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__4d877078e5_015,10000008,True,True,1,"[""bus_8369_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__4f20f540f3_030,10000008,True,True,1,"[""bus_8805_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__5c4e22dc09_015,10000008,True,True,1,"[""bus_1000025_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__71eddf353a_030,10000008,True,True,1,"[""bus_1000643_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__876001a918_018,10000008,True,True,1,"[""bus_8804_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__893a381f92_017,10000008,True,True,1,"[""bus_1000029_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__8a0c3878b6_015,10000008,True,True,1,"[""bus_8640_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__8c7c6e613c_018,10000008,True,True,1,"[""bus_1000049_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__8cc906b22e_020,10000008,True,True,1,"[""bus_1000209_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__9400737142_012,10000008,True,True,1,"[""bus_8372_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__a0c199efa3_010,10000008,True,True,1,"[""bus_1000310_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__ab14bf3a2c_006,10000008,True,True,1,"[""bus_1000615_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__b14888a09a_009,10000008,True,True,1,"[""bus_1466_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__c16d79be43_016,10000008,True,True,1,"[""bus_8779_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__ce0fcad5b6_012,10000008,True,True,1,"[""bus_8649_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__ce8a958e9d_028,10000008,True,True,1,"[""bus_1000047_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__d4332eadfc_015,10000008,True,True,1,"[""bus_1000028_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__d49e55696f_027,10000008,True,True,1,"[""bus_8302_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__d670809959_010,10000008,True,True,1,"[""bus_1000309_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__d9d32ef066_012,10000008,True,True,1,"[""bus_8373_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__da29a0a5f2_007,10000008,True,True,1,"[""bus_1000033_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000008_1340fb4c76__fe2a22967e_028,10000008,True,True,1,"[""bus_8803_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000009_6ec3256200__0f54e32162_027,10000009,True,True,1,"[""bus_1000574_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000009_6ec3256200__3a1f253196_026,10000009,True,True,1,"[""bus_8778_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000009_6ec3256200__4f20f540f3_026,10000009,True,True,1,"[""bus_8805_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000009_6ec3256200__71eddf353a_026,10000009,True,True,1,"[""bus_1000643_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000010_378c4959a9__23ceeddac6_006,10000010,True,True,1,"[""bus_8805_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000010_378c4959a9__41cca7ac95_008,10000010,True,True,1,"[""bus_8778_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000010_378c4959a9__618417dbbf_011,10000010,True,True,1,"[""bus_1000574_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000010_378c4959a9__d6d7d6c250_007,10000010,True,True,1,"[""bus_1000643_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__0aa96ca8f2_000,10000011,True,True,1,"[""bus_1000243_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__0eac1450e4_017,10000011,True,True,1,"[""bus_1000284_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__0f54e32162_012,10000011,True,True,1,"[""bus_1000574_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__21abc77157_016,10000011,True,True,1,"[""bus_1000283_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__21abc77157_020,10000011,True,True,1,"[""bus_1000283_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__2628165481_000,10000011,True,True,1,"[""bus_1000300_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__320e8ca317_000,10000011,True,True,1,"[""bus_1000244_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__35cb62b454_024,10000011,True,True,1,"[""bus_1000454_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__35cb62b454_028,10000011,True,True,1,"[""bus_1000454_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__379f68f49b_000,10000011,True,True,1,"[""bus_1000245_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__65ff64176f_000,10000011,True,True,1,"[""bus_1000454_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__705521f97b_016,10000011,True,True,1,"[""bus_1000300_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__705521f97b_020,10000011,True,True,1,"[""bus_1000300_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__709128716f_000,10000011,True,True,1,"[""bus_1000648_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__798d4b93f1_016,10000011,True,True,1,"[""bus_1000242_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__876001a918_001,10000011,True,True,1,"[""bus_8804_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__8c7c6e613c_001,10000011,True,True,1,"[""bus_1000049_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__91e74701d6_012,10000011,True,True,1,"[""bus_1000245_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__a38b2410ed_000,10000011,True,True,1,"[""bus_1000284_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__af8a1b9ee8_000,10000011,True,True,1,"[""bus_1000283_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__b759ad23bf_023,10000011,True,True,1,"[""bus_1000241_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__b7c039c074_022,10000011,True,True,1,"[""bus_1000648_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__b7c039c074_026,10000011,True,True,1,"[""bus_1000648_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__ce8a958e9d_011,10000011,True,True,1,"[""bus_1000047_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__d425bddbf9_004,10000011,True,True,1,"[""bus_1690_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__d49e55696f_005,10000011,True,True,1,"[""bus_8302_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__d668c626c8_018,10000011,True,True,1,"[""bus_1000244_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__d668c626c8_022,10000011,True,True,1,"[""bus_1000244_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__fdafefbaa2_023,10000011,True,True,1,"[""bus_1000243_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__fdafefbaa2_027,10000011,True,True,1,"[""bus_1000243_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_6581b6a4b0__fe2a22967e_011,10000011,True,True,1,"[""bus_8803_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_8ca57f72c0__937ba283e4_011,10000011,True,True,1,"[""bus_1000250_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000011_8ca57f72c0__e2edc41e1d_002,10000011,True,True,1,"[""bus_1000573_2""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__0aa96ca8f2_001,10000012,True,True,1,"[""bus_1000243_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__0eac1450e4_015,10000012,True,True,1,"[""bus_1000284_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__0f54e32162_014,10000012,True,True,1,"[""bus_1000574_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__21abc77157_018,10000012,True,True,1,"[""bus_1000283_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__2628165481_001,10000012,True,True,1,"[""bus_1000300_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__320e8ca317_001,10000012,True,True,1,"[""bus_1000244_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__35cb62b454_026,10000012,True,True,1,"[""bus_1000454_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__379f68f49b_002,10000012,True,True,1,"[""bus_1000245_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__4246a579bf_022,10000012,True,True,1,"[""bus_8302_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__552bcd98b0_001,10000012,True,True,1,"[""bus_1000242_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__618417dbbf_024,10000012,True,True,1,"[""bus_1000574_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__65ff64176f_001,10000012,True,True,1,"[""bus_1000454_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__6d7dc340ea_008,10000012,True,True,1,"[""bus_1690_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__705521f97b_018,10000012,True,True,1,"[""bus_1000300_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__709128716f_001,10000012,True,True,1,"[""bus_1000648_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__798d4b93f1_018,10000012,True,True,1,"[""bus_1000242_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10000012_2ffe4714f2__876001a918_003,10000012,True,True,1,"[""bus_8804_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
