matsim_line_id,matsim_route_id,service_scope,operator_scope_status,route_franchise_scope_status,official_operator,official_operator_components_json,official_route_id,official_route_sequence,route_identifier_status,direction_status,stop_mapping_status,required_forward_pair_count,unique_candidate_pair_count,duplicate_pair_count,conflict_pair_count,missing_pair_count,forward_candidate_coverage,fare_readiness,mapping_status,mapping_quality,unresolved_reason
line_bus_1000152,bus_1000152_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000152,1,exact_official_route_id,exact,exact,10,10,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000154,bus_1000154_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1000154,1,exact_official_route_id,exact,exact,78,78,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000190,bus_1000190_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000190,1,exact_official_route_id,exact,exact,36,36,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000192,bus_1000192_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000192,1,exact_official_route_id,exact,exact,120,119,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000192,bus_1000192_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000192,2,exact_official_route_id,exact,exact,120,119,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000193,bus_1000193_1,other_bus_service,other_bus_operator,other_bus_service,DB,"[""DB""]",1000193,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000193,bus_1000193_2,other_bus_service,other_bus_operator,other_bus_service,DB,"[""DB""]",1000193,2,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000195,bus_1000195_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000195,1,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000196,bus_1000196_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000196,1,exact_official_route_id,exact,exact,171,170,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000196,bus_1000196_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000196,2,exact_official_route_id,exact,exact,210,209,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000197,bus_1000197_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000197,1,exact_official_route_id,exact,exact,87,75,12,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1000198,bus_1000198_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000198,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000199,bus_1000199_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000199,1,exact_official_route_id,exact,exact,325,324,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000199,bus_1000199_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000199,2,exact_official_route_id,exact,exact,407,379,27,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000200,bus_1000200_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000200,1,exact_official_route_id,exact,exact,630,627,2,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000200,bus_1000200_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000200,2,exact_official_route_id,exact,exact,528,525,2,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000201,bus_1000201_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000201,1,exact_official_route_id,exact,exact,45,45,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000203,bus_1000203_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000203,1,exact_official_route_id,exact,exact,55,55,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000204,bus_1000204_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000204,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000205,bus_1000205_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000205,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000206,bus_1000206_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000206,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000207,bus_1000207_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1000207,1,exact_official_route_id,exact,exact,28,28,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000208,bus_1000208_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1000208,1,exact_official_route_id,exact,exact,6,6,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000209,bus_1000209_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000209,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000209,bus_1000209_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000209,2,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000210,bus_1000210_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000210,1,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000210,bus_1000210_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000210,2,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000211,bus_1000211_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000211,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000212,bus_1000212_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000212,1,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000213,bus_1000213_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000213,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000215,bus_1000215_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000215,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000216,bus_1000216_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000216,1,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000217,bus_1000217_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000217,1,exact_official_route_id,exact,exact,153,153,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000218,bus_1000218_1,other_bus_service,other_bus_operator,other_bus_service,PI,"[""PI""]",1000218,1,exact_official_route_id,exact,exact,38,33,0,5,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000219,bus_1000219_1,other_bus_service,other_bus_operator,other_bus_service,PI,"[""PI""]",1000219,1,exact_official_route_id,exact,exact,48,43,0,5,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000220,bus_1000220_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000220,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000221,bus_1000221_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000221,1,exact_official_route_id,exact,exact,153,153,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000223,bus_1000223_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000223,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000223,bus_1000223_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000223,2,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000225,bus_1000225_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000225,1,exact_official_route_id,exact,exact,560,560,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000228,bus_1000228_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000228,1,exact_official_route_id,exact,exact,136,136,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000229,bus_1000229_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000229,1,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000230,bus_1000230_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000230,1,exact_official_route_id,exact,exact,464,464,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000231,bus_1000231_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000231,1,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000231,bus_1000231_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000231,2,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000233,bus_1000233_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000233,1,exact_official_route_id,exact,exact,77,66,11,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1000234,bus_1000234_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000234,1,exact_official_route_id,exact,exact,15,15,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000235,bus_1000235_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1000235,1,exact_official_route_id,exact,exact,55,55,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000235,bus_1000235_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1000235,2,exact_official_route_id,exact,exact,78,78,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000236,bus_1000236_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000236,1,exact_official_route_id,exact,exact,1225,1224,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000236,bus_1000236_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000236,2,exact_official_route_id,exact,exact,1431,1430,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000237,bus_1000237_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000237,1,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000238,bus_1000238_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000238,1,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000239,bus_1000239_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000239,1,exact_official_route_id,exact,exact,171,165,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1000239,bus_1000239_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000239,2,exact_official_route_id,exact,exact,190,184,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1000240,bus_1000240_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000240,1,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000241,bus_1000241_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000241,1,exact_official_route_id,exact,exact,324,324,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000242,bus_1000242_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000242,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000242,bus_1000242_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000242,2,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000243,bus_1000243_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000243,1,exact_official_route_id,exact,exact,253,250,0,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000243,bus_1000243_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000243,2,exact_official_route_id,exact,exact,354,328,23,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000244,bus_1000244_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000244,1,exact_official_route_id,exact,exact,253,250,0,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000244,bus_1000244_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000244,2,exact_official_route_id,exact,exact,234,213,18,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000245,bus_1000245_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000245,1,exact_official_route_id,exact,exact,55,55,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000245,bus_1000245_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000245,2,exact_official_route_id,exact,exact,78,78,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000246,bus_1000246_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000246,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000248,bus_1000248_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000248,1,exact_official_route_id,exact,exact,861,861,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000249,bus_1000249_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000249,1,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000250,bus_1000250_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1000250,1,exact_official_route_id,exact,exact,81,73,8,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000251,bus_1000251_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000251,1,exact_official_route_id,exact,exact,703,703,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000251,bus_1000251_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000251,2,exact_official_route_id,exact,exact,820,820,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000252,bus_1000252_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000252,1,exact_official_route_id,exact,exact,66,66,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000254,bus_1000254_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000254,1,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000256,bus_1000256_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000256,1,exact_official_route_id,exact,exact,861,860,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000256,bus_1000256_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000256,2,exact_official_route_id,exact,exact,861,860,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000257,bus_1000257_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000257,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000258,bus_1000258_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000258,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000259,bus_1000259_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000259,1,exact_official_route_id,exact,exact,6,6,0,0,0,1.0,ready_all_pairs_unique,exact,A,
